uid,site_clean,date,lon_gda94,lat_gda94,bio_l_kg1ha,bio_t_kg1ha,bio_b_kg1ha,bio_w_kg1ha,bio_br_kg1ha,bio_s_kg1ha,bio_r_kg1ha,bio_agb_kg1ha,c_l_kg1ha,c_t_kg1ha,c_b_kg1ha,c_w_kg1ha,c_br_kg1ha,c_s_kg1ha,c_r_kg1ha,c_agb_kg1ha,geometry,basal_dt,im_date,band,fire_count,fire_min,fire_max,fire_mean,fire_sum,fire_std,fire_med,fire_major,fire_minor,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,s_date,e_date,image_s_dt,image_e_dt,area_ha,jan_per,feb_per,mar_per,april_per,may_per,june_per,july_per,aug_per,sep_per,oct_per,nov_per,dec_per,burnt_enco,burnt_cat,fire_sn_ord,fire_sn_cat,fire_f,fire_tot,since_fire,fire_gap,fire_pois1_2,fire_pois1_5,fire_pois1_10,year,tot_an_emsi_avg,tot_an_emsi_avg_R,tot_an_emsi_avg_si,emsi_dt,tot_an_drsi_avg,tot_an_drsi_avg_R,tot_an_drsi_avg_si,drsi_dt,tot_avg_emse_djf,tot_avg_emse_mam,tot_avg_emse_jja,tot_avg_emse_son,tot_avg_emse_dry,tot_avg_emse_wet,tot_avg_emse_annual,emse_dt,tot_avg_drse_djf,tot_avg_drse_mam,tot_avg_drse_jja,tot_avg_drse_son,tot_avg_drse_dry,tot_avg_drse_wet,tot_avg_drse_annual,drse_dt,rain_d_mean,et_ma_mean,tmax_mean,tmin_mean,rh_tmax_mean,rh_tmin_mean,b1_wfp_min,b1_wfp_max,b1_wfp_mean,b1_wfp_std,b1_wfp_med,b1_wfp_p25,b1_wfp_p50,b1_wfp_p75,b1_wfp_p95,b1_wfp_p99,wfp_dt,wfp_dir,wfp_seas,b1_wdc_major,b1_wdc_minor,b1_n17_major,b1_n17_minor,b1_hsd_min,b1_hsd_max,b1_hsd_mean,b1_hsd_std,b1_hsd_med,b1_hsd_p25,b1_hsd_p50,b1_hsd_p75,b1_hsd_p95,b1_hsd_p99,b1_hmc_min,b1_hmc_max,b1_hmc_mean,b1_hmc_std,b1_hmc_med,b1_hmc_p25,b1_hmc_p50,b1_hmc_p75,b1_hmc_p95,b1_hmc_p99,b1_hcv_min,b1_hcv_max,b1_hcv_mean,b1_hcv_std,b1_hcv_med,b1_hcv_p25,b1_hcv_p50,b1_hcv_p75,b1_hcv_p95,b1_hcv_p99,hcv_dt,b1_h99_min,b1_h99_max,b1_h99_mean,b1_h99_std,b1_h99_med,b1_h99_p25,b1_h99_p50,b1_h99_p75,b1_h99_p95,b1_h99_p99,b1_fdc_major,b1_fdc_minor,b1_ccw_min,b1_ccw_max,b1_ccw_mean,b1_ccw_std,b1_ccw_med,b1_ccw_p25,b1_ccw_p50,b1_ccw_p75,b1_ccw_p95,b1_ccw_p99,ccw_dt,ccw_dir,ccw_seas,b1_dp0fm_min,b1_dp0fm_max,b1_dp0fm_mean,b1_dp0fm_std,b1_dp0fm_med,b1_dp0fm_p25,b1_dp0fm_p50,b1_dp0fm_p75,b1_dp0fm_p95,b1_dp0fm_p99,b2_dp0fm_min,b2_dp0fm_max,b2_dp0fm_mean,b2_dp0fm_std,b2_dp0fm_med,b2_dp0fm_p25,b2_dp0fm_p50,b2_dp0fm_p75,b2_dp0fm_p95,b2_dp0fm_p99,b3_dp0fm_min,b3_dp0fm_max,b3_dp0fm_mean,b3_dp0fm_std,b3_dp0fm_med,b3_dp0fm_p25,b3_dp0fm_p50,b3_dp0fm_p75,b3_dp0fm_p95,b3_dp0fm_p99,b1_dbgfm_min,b1_dbgfm_max,b1_dbgfm_mean,b1_dbgfm_std,b1_dbgfm_med,b1_dbgfm_p25,b1_dbgfm_p50,b1_dbgfm_p75,b1_dbgfm_p95,b1_dbgfm_p99,b2_dbgfm_min,b2_dbgfm_max,b2_dbgfm_mean,b2_dbgfm_std,b2_dbgfm_med,b2_dbgfm_p25,b2_dbgfm_p50,b2_dbgfm_p75,b2_dbgfm_p95,b2_dbgfm_p99,b3_dbgfm_min,b3_dbgfm_max,b3_dbgfm_mean,b3_dbgfm_std,b3_dbgfm_med,b3_dbgfm_p25,b3_dbgfm_p50,b3_dbgfm_p75,b3_dbgfm_p95,b3_dbgfm_p99,b4_dbgfm_min,b4_dbgfm_max,b4_dbgfm_mean,b4_dbgfm_std,b4_dbgfm_med,b4_dbgfm_p25,b4_dbgfm_p50,b4_dbgfm_p75,b4_dbgfm_p95,b4_dbgfm_p99,b5_dbgfm_min,b5_dbgfm_max,b5_dbgfm_mean,b5_dbgfm_std,b5_dbgfm_med,b5_dbgfm_p25,b5_dbgfm_p50,b5_dbgfm_p75,b5_dbgfm_p95,b5_dbgfm_p99,b6_dbgfm_min,b6_dbgfm_max,b6_dbgfm_mean,b6_dbgfm_std,b6_dbgfm_med,b6_dbgfm_p25,b6_dbgfm_p50,b6_dbgfm_p75,b6_dbgfm_p95,b6_dbgfm_p99,dbgfm_psB1a,dbgfm_psB2a,dbgfm_psB3a,dbgfm_psB4a,dbgfm_psB5a,dbgfm_psB6a,dbgfm_r32,dbgfm_r42,dbgfm_r43,dbgfm_r52,dbgfm_r53,dbgfm_r54,dbgfm_r62,dbgfm_r63,dbgfm_r64,dbgfm_r65,dbgfm_GSAVI,dbgfm_GNDVI,dbgfm_CVI,dbgfm_NDGI,dbgfm_RI,dbgfm_NBR,dbgfm_NDII,dbgfm_GDVI,dbgfm_MSAVI,dbgfm_DVI,dbgfm_SAVI,dbgfm_NDVI,dbgfm_MSR
70,nt001.2011,20110523,131.20957667827636,-13.94519608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (131.2095766782764 -13.94519607911641),23/05/2011,2011,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20110101,20111231,1/01/2011,31/12/2011,1.4400000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,no fire,0,no fire,0.3875,8,5,3.466666666666667,7.949000000000001,0.8200000000000001,0.027,2011,1146.7999999999997,3.185555555555556,11.054885026311831,15/06/2011,1530.4999999999757,4.193150684931441,12.076732551784986,15/06/2011,391.40000000000015,254.70000000000005,125.7,380.5,285,861.8000000000002,1146.8,15/06/2011,1052.399999999986,433.8999999999928,0,142.4999999999959,0,1530.499999999976,1530.499999999976,15/06/2011,0,1.2000000000000002,32.6,16.3,3311.1,3368.3,62,77,69.88888889,4.840671313509326,69,66,69,74,76.6,76.91999999999999,1/01/2011,nearest,annual,3,4,4,7,101.57283020019531,102.9364013671875,102.30742645263672,0.4304002754021228,102.35419464111328,102.02438354492188,102.35419464111328,102.58570861816406,102.90632019042968,102.93038513183596,105.0710220336914,107.17825317382812,105.90778011745876,0.6937050788967059,105.6092758178711,105.50851440429688,105.6092758178711,106.46753692626952,106.9954071044922,107.14168395996091,130.00653076171878,146.82928466796875,140.77176581488717,5.839179898462647,142.61801147460938,141.76077270507812,142.61801147460938,144.6405029296875,146.26536865234374,146.71650146484376,1/01/2011,107.79693603515624,112.15592193603516,110.21454026963976,1.4422946220070003,110.2722168,108.95033264160156,110.2722168,111.47702026367188,111.9650680541992,112.11775115966795,3,4,83,93,88.66666666666669,3.333333333333333,88,86,88,92,93,93,1/01/2011,nearest,annual,3,9,5.333333333333333,1.8856180831641267,5,4,5,6,8.6,8.92,12,32,19.33333333333333,6.531972647421807,18,15,18,19,30.8,31.76,61,83,73.66666666666667,7.5718777944003675,75,72,75,79,82.6,82.92,531,655,579.4444444444445,37.13970953967408,578,551,578,597,635.4,651.0799999999998,932,1053,983.2222222222224,37.77058755103787,988,946,988,991,1044.2,1051.24,1407,1574,1481.666666666667,52.28341568370946,1478,1448,1478,1507,1557.6,1570.72,2647,2935,2810.555555555556,94.69144172417307,2782,2778,2782,2911,2934.2,2934.84,3373,3652,3523.111111111111,81.72779269,3559,3481,3559,3572,3622.8,3646.16,2155,2461,2330.222222222222,94.77080865350632,2367,2278,2367,2393,2436.6,2456.12,579.4444444444445,983.2222222222224,1481.666666666667,2810.555555555556,3523.111111111111,2330.222222222222,15069499,28585151,18968879,35832297,23778028,12535284,23699853,15727034,8290967,6614104,3116684,4816768,43067964,-2021104,2021104,933852,-1125849,1827000,1943476,1329000,2145625,3097180,3774493
24,barkely01.2011,20111025,135.0406863322195,-18.00177617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (135.0406863322195 -18.00177617167559),25/10/2011,2011,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20110101,20111231,1/01/2011,31/12/2011,1.4400000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,no fire,0,no fire,0,0,24,15.5,0,0,0,2011,689.6000000000003,1.9816091954022992,10.835783998203723,15/06/2011,1096.9999999999816,3.0054794520547436,11.944435599393435,15/06/2011,312.8,154.3,51.10000000000001,153,101,588.6,689.6000000000003,15/06/2011,538.6999999999912,326.59999999999445,2.599999999999454,246.99999999999542,2.599999999999454,1094.399999999982,1096.9999999999814,15/06/2011,0.29999999999972715,1.2000000000000002,37,23.6,3312.2,3353.4,1,10,5.125,3.0181741169124083,5.5,2,5.5,7.25,9.3,9.86,1/01/2012,nearest,annual,1,2,3,2,101.04531860351562,102.35384368896484,101.61272260877821,0.3793936697267044,101.70225524902344,101.33311462402344,101.70225524902344,101.84302520751952,102.16295928955076,102.31566680908202,101.95169830322266,103.7486801147461,102.73789893256293,0.5743483781902231,102.44869232177734,102.38483428955078,102.44869232177734,103.22071838378906,103.63342742919924,103.72562957763672,137.66403198242188,165.38681030273438,145.6273193359375,8.095529564045288,146.48851013183594,139.1713867,146.48851013183594,147.3350372314453,158.56678466796876,164.02280517578126,1/01/2012,105.11890411376952,109.17820739746094,106.91138627794054,1.1566558731935912,106.94146728515624,106.35558319091795,106.94146728515624,107.66877746582031,108.5752227783203,109.05761047363279,2,1,3,18,9.875,4.858947931394202,10.5,5,10.5,13.25,16.599999999999998,17.72,1/01/2012,nearest,annual,12,16,14.555555555555555,1.0657403385139377,15,14,15,15,15.6,15.92,4,7,5.333333333333333,0.9428090415820634,5,5,5,6,6.6,6.92,78,81,78.88888889,0.9938079899999066,79,78,79,79,80.6,80.92,549,626,582,23.161270354720287,575,564,575,590,619.5999999999998,624.72,782,832,805.5555555555555,15.391997279330376,801,796,801,814,829.2,831.44,986,1063,1035.4444444444443,22.091280889935387,1040,1024,1040,1052,1058.6,1062.12,1533,1570,1550.7777777777774,13.668924836022748,1546,1536,1546,1563,1569.2,1569.84,2238,2362,2303.333333333333,36.98047532895644,2307,2286,2307,2332,2350,2359.600000000001,1481,1582,1525.666666666667,33.67821584084024,1513,1505,1513,1552,1572,1580,582,805.5555555555555,1035.4444444444443,1550.7777777777774,2303.333333333333,1525.666666666667,12853793,19251034,14976929,28593103,22244876,14852762,18939310,14734414,9838074,6623734,1519375,3163482,24755989,-1250000,1250000,81301,-1954321,745000,840140,515000,1018457,1992263,2237584
26,barkely03.2011,20111026,135.2883664505653,-18.02452372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (135.2883664505653 -18.02452371513979),26/10/2011,2011,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20110101,20111231,1/01/2011,31/12/2011,1.4400000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,no fire,0,no fire,0,0,24,15.5,0,0,0,2011,702.7000000000004,2.0134670487106017,10.868233040385663,15/06/2011,1025.2999999999781,2.809041095890352,11.780331312119815,15/06/2011,313.2000000000001,155.4,53.8,162.9,107.50000000000004,595.2,702.7000000000003,15/06/2011,490.09999999998985,328.59999999999314,2.5999999999994543,223.6999999999944,2.5999999999994543,1022.6999999999788,1025.2999999999784,15/06/2011,0,2.1,38.5,23.8,3312.2,3359,17,17,17,0,17,17,17,17,17,17,1/01/2012,nearest,annual,1,2,6,2,100.70453643798828,101.29153442382812,100.9247996,0.16112064077181992,100.91404724121094,100.82012939453124,100.91404724121094,100.95975494384766,101.19272766113279,101.27177307128906,101.55110168457031,102.41353607177734,101.85110897488063,0.2478747005263209,101.7366180419922,101.69312286376952,101.7366180419922,101.92586517333984,102.28011627197266,102.38685211181641,141.0103759765625,152.21945190429688,145.3274400499132,3.7986368292788257,144.2337646484375,142.0695801,144.2337646484375,148.1292266845703,150.90985717773438,151.95753295898442,1/01/2012,103.6933135986328,105.99738311767578,104.51347266303169,0.8152688287611743,103.97474670410156,103.83926391601562,103.97474670410156,105.1581573486328,105.80531463623043,105.95896942138671,1,2,29,29,29,0,29,29,29,29,29,29,1/01/2012,nearest,annual,8,10,9.222222222222221,0.628539361,9,9,9,10,10,10,,2,1.1111111111111112,0.5665577237325317,1,1,1,1,2,2,87,89,88.22222222222223,0.7856742013183862,88,88,88,89,89,89,677,715,695.1111111111113,12.114678373723564,693,685,693,705,711.8,714.36,942,1023,983.7777777777776,26.922843575165672,980,967,980,1008,1018.2,1022.04,1344,1415,1378.2222222222226,22.645960040873504,1380,1364,1380,1394,1408.6,1413.72,2047,2119,2087.8888888888887,23.220893103909887,2086,2077,2086,2111,2118.2,2118.84,2563,2965,2796.222222222222,110.15118678714852,2807,2757,2807,2868,2943.4,2960.68,1589,1885,1783.555555555556,86.20790259097946,1796,1760,1796,1862,1876.2,1883.24,695.1111111111113,983.7777777777776,1378.2222222222226,2087.8888888888887,2796.222222222222,1783.555555555556,14009487,21223176,15149145,28423311,20288617,13392582,18129659,12940987,8542387,6378447,2052045,3596091,29762173,-1673020,1673020,785530,-1451976,1104000,1083204,709000,1256350,2046176,2306558
27,barkely04.2011,20111026,135.22560384494855,-17.98480116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (135.2256038449486 -17.98480115708086),26/10/2011,2011,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20110101,20111231,1/01/2011,31/12/2011,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,no fire,0,no fire,3.1,1,3,9.2,0.19499999999999998,0,0,2011,699.1000000000003,2.003151862464183,10.864774517828858,15/06/2011,1051.799999999978,2.8816438356163787,11.79407501703613,15/06/2011,313,154.8,53.10000000000001,160.4,105.8,593.3,699.1000000000003,15/06/2011,510.0999999999885,323.7999999999942,2.5999999999994543,224.89999999999463,2.5999999999994543,1049.1999999999784,1051.7999999999781,15/06/2011,0.1,2,38.6,23.9,3311.9,3358.1,4,4,4,0,4,4,4,4,4,4,1/01/2012,nearest,annual,1,1,3,3,101.7428741455078,102.4025421142578,101.97639719645184,0.23029793693226994,101.92276763916016,101.74583435058594,101.92276763916016,102.04497528076172,102.3715362548828,102.39634094238279,103.21350860595705,105.03395080566406,103.76434580485028,0.5594710908414792,103.50133514404295,103.38336181640624,103.50133514404295,103.89605712890624,104.77813110351562,104.98278686523436,147.77696228027344,158.3355712890625,153.61802503797742,3.2438995617059345,153.3135986328125,151.03639221191406,153.3135986328125,155.91236877441406,157.9994873046875,158.2683544921875,1/01/2012,107.18761444091795,108.7408218383789,107.93334537082252,0.4677884590825745,107.91625213623048,107.57655334472656,107.91625213623048,108.26608276367188,108.62882537841793,108.71842254638672,1,2,1,7,2,2.236067977,1,1,1,1,5.5,6.700000000000001,1/01/2012,nearest,annual,8,11,9.222222222222221,1.0304020550550783,9,9,9,9,11,11,6,10,7.1111111111111125,1.2862041003100249,7,6,7,8,9.2,9.84,79,84,82,1.6329931618554518,82,81,82,83,84,84,472,551,509.8888888888888,22.208328990340767,515,513,515,516,537,548.2,702,778,735.4444444444445,26.566943165065158,728,710,728,756,775.2,777.44,956,1019,986.7777777777776,23.630384290747266,976,967,976,1011,1015.8,1018.36,1545,1671,1604.666666666667,36.736297521056144,1600,1586,1600,1626,1655.8000000000006,1667.96,2387,2491,2433.333333333333,33.99019466454014,2417,2417,2417,2450,2486.2,2490.04,1531,1616,1572.111111111111,31.142840962408624,1583,1538,1583,1598,1613.2,1615.4399999999994,509.8888888888888,735.4444444444445,986.7777777777776,1604.666666666667,2433.333333333333,1572.111111111111,13417435,21819006,16261682,33086569,24659385,15164105,21376341,15931764,9797120,6460731,1776128,3715263,29275654,-1458454,1458454,100756,-2053505,869000,1013578,618000,1221344,2386100,2754508
25,barkely02.2011,20111026,135.25976004945392,-18.05697638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (135.2597600494539 -18.05697637504571),26/10/2011,2011,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20110101,20111231,1/01/2011,31/12/2011,1.4400000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,no fire,0,no fire,3.1,1,1,10.133333333333333,0.19499999999999998,0,0,2011,694.1000000000003,1.9888252148997134,10.863388307701301,15/06/2011,1029.7999999999795,2.821369863013643,11.793859872869888,15/06/2011,311.80000000000007,153.99999999999997,52.6,158.4,104.4,589.7,694.1000000000003,15/06/2011,503.1999999999894,319.1999999999944,2.599999999999909,223.39999999999463,2.599999999999909,1027.1999999999798,1029.7999999999795,15/06/2011,0,2,38.6,23.9,3311.7,3357.8,7,11,8.555555555555555,1.1653431646335015,9,8,9,9,10.2,10.84,1/01/2011,nearest,annual,1,2,3,1,100.55928802490234,101.2013702392578,100.94421132405596,0.20542880589097184,100.99710845947266,100.81278228759766,100.99710845947266,101.10589599609376,101.17853393554688,101.19680297851562,101.65144348144531,105.40013122558594,102.91489834255644,1.0359432442680332,102.75504302978516,102.22655487060548,102.75504302978516,103.28372955322266,104.56976928710938,105.23405883789064,133.92033386230472,145.54942321777344,138.54410129123264,4.287752532120189,138.30899047851562,134.35049438476562,138.30899047851562,140.442627,145.28816833496094,145.4971722412109,1/01/2012,104.33879852294922,108.81159210205078,106.17362467447916,1.1926274685406837,106.22747802734376,105.42328643798828,106.22747802734376,106.52668762207031,108.02512969970705,108.65429962158207,1,1,13,20,15.333333333333336,2.0548046676563256,16,14,16,16,18.4,19.68,1/01/2011,nearest,annual,8,10,9,0.8164965809277259,9,8,9,10,10,10,2,5,3.111111111111111,0.8748897637790901,3,3,3,3,4.6,4.92,85,89,86.55555555555556,1.2570787221094175,86,86,86,87,88.6,88.92,634,722,669,26.110874703421523,665,653,665,681,709.2,719.4399999999997,922,947,936.3333333333333,8.445906306213285,936,930,936,944,946.6,946.92,1310,1378,1340.4444444444443,19.782770905294285,1337,1329,1337,1350,1371.2,1376.64,2128,2185,2159.222222222222,19.030839169783683,2166,2143,2166,2170,2184.2,2184.84,2708,2806,2763.1111111111113,30.119924909322233,2763,2750,2763,2787,2798.8,2804.5600000000004,1754,1869,1796,38.058434603178895,1785,1764,1785,1809,1859.4,1867.08,669,936.3333333333333,1340.4444444444443,2159.222222222222,2763.1111111111113,1796,14315889,23060401,16108256,29509909,20613395,12796789,19181203,13398541,8317810,6499920,2266214,3951535,33022180,-1775044,1775044,917826,-1227143,1223000,1253809,819000,1445464,2340669,2693282
28,barkely05.2011,20111027,135.08714383504486,-17.98389146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (135.0871438350449 -17.98389146064261),27/10/2011,2011,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20110101,20111231,1/01/2011,31/12/2011,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,no fire,0,no fire,0,0,24,15.5,0,0,0,2011,692,1.982808022922636,10.856273593862165,15/06/2011,1071.5999999999804,2.935890411,11.925865374084976,15/06/2011,312.7,155.10000000000005,51.7,154.1,102.10000000000002,589.9,692,15/06/2011,520.9999999999891,310.3999999999956,2.599999999999454,246.89999999999415,2.599999999999454,1068.999999999981,1071.5999999999804,15/06/2011,0,0.30000000000000004,39,22.6,3300.7,3338.2,2,18,10.25,4.918078893,11,7.75,11,13.25,16.599999999999998,17.72,1/01/2012,nearest,annual,2,1,3,7,101.71690368652344,102.26895141601562,101.91022491455078,0.16174862102683865,101.88983917236328,101.79652404785156,101.88983917236328,101.94036102294922,102.17872009277343,102.2509051513672,102.61251831054688,103.56493377685548,103.04155307345921,0.2872743775356586,103.04322052001952,102.8414306640625,103.04322052001952,103.24519348144531,103.4613265991211,103.5442123413086,147.50485229492188,162.8363037109375,152.59246995713977,4.1337770598931725,152.11929321289062,150.00035095214844,152.11929321289062,153.3247528076172,159.5351806640625,162.1760791015625,1/01/2012,106.4970932006836,108.78948211669922,107.4607213338216,0.6345747127621253,107.44352722167969,107.08790588378906,107.44352722167969,107.73089599609376,108.47406768798828,108.72639923095707,2,1,1,31,16.22222222222222,9.623787402,18,7,18,23,28.599999999999994,30.52,1/01/2012,nearest,annual,9,16,12.555555555555555,2.0608041101101566,12,11,12,14,15.6,15.92,,2,1,0.8164965809277259,1,0,1,2,2,2,82,89,84.88888889,2.233305694,85,83,85,86,88.2,88.84,718,756,740.1111111111113,11.723143723653314,741,735,741,745,755.5999999999997,755.9200000000003,1017,1055,1035,14.966629547095765,1034,1020,1034,1050,1055,1055,1384,1452,1420.4444444444446,22.969115065965877,1423,1395,1423,1440,1448.8000000000006,1451.36,2106,2166,2135,18.043158136965808,2134,2122,2134,2150,2161.2,2165.04,2894,2965,2913,21.92917893786469,2905,2897,2905,2921,2951.8,2962.36,1913,2041,1972.555555555556,39.004589790066476,1973,1953,1973,1997,2028.6,2038.52,740.1111111111113,1035,1420.4444444444446,2135,2913,1972.555555555556,13724101,20628019,15030507,28144928,20507666,13644028,19058508,13886890,9239136,6771560,2019584,3470032,28301244,-1568228,1568228,396883,-1541204,1100000,1084527,715000,1253653,2011252,2261815
29,barkely06.2011,20111027,135.25743784728755,-17.98703923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (135.2574378472875 -17.98703922621506),27/10/2011,2011,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20110101,20111231,1/01/2011,31/12/2011,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,no fire,0,no fire,0,0,24,15.5,0,0,0,2011,699.1000000000003,2.003151862464183,10.864774517828858,15/06/2011,1051.799999999978,2.8816438356163787,11.79407501703613,15/06/2011,313,154.8,53.10000000000001,160.4,105.8,593.3,699.1000000000003,15/06/2011,510.0999999999885,323.7999999999942,2.5999999999994543,224.89999999999463,2.5999999999994543,1049.1999999999784,1051.7999999999781,15/06/2011,0,0.4,39.1,22.3,3300.5,3339.3,1,7,3,2.0615528128088303,2.5,1,2.5,4.25,6.299999999999999,6.8599999999999985,1/01/2012,nearest,annual,1,1,7,6,101.3246078491211,101.96141052246094,101.62411838107641,0.2155329241942392,101.61632537841795,101.41946411132812,101.61632537841795,101.76099395751952,101.92424621582032,101.9539776611328,102.0795440673828,103.06544494628906,102.59851667616104,0.3728006784801428,102.68327331542969,102.18907165527344,102.68327331542969,102.95945739746094,103.05577087402344,103.06351013183591,140.80235290527344,160.7306365966797,148.51927524142798,5.735156393519263,148.53121948242188,145.3739471435547,148.53121948242188,151.07803344726562,157.57647399902345,160.09980407714843,1/01/2012,105.4084701538086,107.61975860595705,106.65189870198569,0.691054687,106.84494018554688,106.20130157470705,106.84494018554688,107.11272430419922,107.47176666259766,107.59016021728516,1,2,1,13,5.333333333333333,3.972125095937662,4,2,4,8,11.8,12.76,1/01/2012,nearest,annual,8,16,12.333333333333336,2.3570226039551585,13,10,13,14,15.45,15.89,3,6,4.916666666666667,0.9537935951882998,5,4,5,6,6,6,78,85,81.16666666666667,2.153807997220014,80.5,80,80.5,83,84.45,84.89,586,662,630.3333333333335,23.34999405186695,633,613.75,633,651.25,660.9000000000002,661.78,802,885,839.9166666666664,24.10552610686788,839.5,821.75,839.5,856.5,877.3,883.46,1125,1210,1158.4166666666667,26.44005274,1156,1134.75,1156,1177.5,1197.9,1207.58,1788,1871,1829.833333333333,23.65316516287455,1832.5,1820,1832.5,1841.75,1862.2,1869.24,2096,2369,2214.25,71.44592943851548,2203.5,2169.25,2203.5,2247.25,2333.25,2361.85,1232,1523,1333.083333333333,73.31377580115638,1303,1290.75,1303,1361.25,1453.6999999999994,1509.14,630.3333333333335,839.9166666666664,1158.4166666666667,1829.833333333333,2214.25,1333.083333333333,13792043,21785891,15795986,26362734,19114452,12100829,15871614,11507805,7285272,6020473,1936620,3710645,30088348,-1597396,1597396,1568627,-952263,990000,1065733,671000,1260173,2246401,2567606
30,barkely07.2011,20111027,135.60930951574304,-18.08531565,64.00392857142856,69.5975,271.93249999999995,884.6774999999999,670.8624999999997,1156.61,388.885,1894.2,136.17857142857142,142.03571428571428,554.9642857142857,1805.4642857142856,1369.107142857143,2360.4285714285706,793.6428571428571,3865.7142857142853,POINT (135.609309515743 -18.08531564548007),27/10/2011,2011,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20110101,20111231,1/01/2011,31/12/2011,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,no fire,0,no fire,3.1,1,1,10.133333333333333,0.19499999999999998,0,0,2011,705.4000000000004,2.0096866096866104,10.896100911805599,15/06/2011,967.1999999999812,2.6498630136985786,11.752263807414698,15/06/2011,310.30000000000007,153.80000000000004,56.80000000000001,169.70000000000005,112.70000000000002,592.7000000000003,705.4000000000003,15/06/2011,463.6999999999894,325.4999999999945,3.399999999999636,194.19999999999573,3.399999999999636,963.7999999999817,967.1999999999813,15/06/2011,0,0.4,39.1,21.8,3300,3339.7,4,4,4,0,4,4,4,4,4,4,1/01/2012,nearest,annual,1,1,6,6,100.7729263305664,101.04803466796876,100.87397511800128,0.076941318,100.85741424560548,100.8216781616211,100.85741424560548,100.9172592163086,100.9971435546875,101.0378564453125,101.47393035888672,101.75503540039062,101.66119469536676,0.08609675,101.67276763916016,101.6092758178711,101.67276763916016,101.7332000732422,101.75492248535156,101.75501281738279,142.9843292236328,154.5045166015625,146.9220903184679,4.154196172415208,145.0039063,143.5869903564453,145.0039063,148.9512939453125,154.10411376953124,154.42443603515625,1/01/2012,103.57794952392578,104.7401123046875,104.14296383327907,0.30700615014464805,104.15504455566406,103.97608184814452,104.15504455566406,104.3068389892578,104.57952270507812,104.70799438476558,1,2,1,7,4,3,4,2.5,4,5.5,6.6999999999999975,6.94,1/01/2012,nearest,annual,7,11,9.222222222222221,1.314684396244359,9,8,9,10,11,11,1,5,2.333333333333333,1.3333333333333333,2,1,2,3,4.6,4.92,82,91,87.11111111111109,2.766644355108608,88,87,88,88,90.6,90.92,700,737,724.3333333333335,12.036980056845193,725,720,725,735,736.6,736.9200000000003,984,1040,1018.3333333333333,15.993054047860207,1022,1015,1022,1026,1037.6,1039.52,1370,1451,1415.333333333333,29.37875271537427,1419,1389,1419,1444,1449.8,1450.76,2160,2245,2211.333333333333,24.33561633125864,2218,2205,2218,2227,2238.6,2243.72,2886,3043,2978.666666666666,49.01247006856747,2974,2945,2974,3030,3038.6,3042.1200000000013,1905,2046,1959.888888888889,39.77560515481944,1957,1927,1957,1974,2021.6,2041.12,724.3333333333335,1018.3333333333333,1415.333333333333,2211.333333333333,2978.666666666666,1959.888888888889,13898527,21715221,15624117,29250409,21045690,13470003,19246045,13847543,8862928,6579752,2174626,3694642,30189062,-1631730,1631730,604317,-1478127,1193000,1204460,796000,1384187,2195256,2500177
