uid,site_clean,date,lon_gda94,lat_gda94,bio_l_kg1ha,bio_t_kg1ha,bio_b_kg1ha,bio_w_kg1ha,bio_br_kg1ha,bio_s_kg1ha,bio_r_kg1ha,bio_agb_kg1ha,c_l_kg1ha,c_t_kg1ha,c_b_kg1ha,c_w_kg1ha,c_br_kg1ha,c_s_kg1ha,c_r_kg1ha,c_agb_kg1ha,geometry,basal_dt,im_date,band,fire_count,fire_min,fire_max,fire_mean,fire_sum,fire_std,fire_med,fire_major,fire_minor,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,s_date,e_date,image_s_dt,image_e_dt,area_ha,jan_per,feb_per,mar_per,april_per,may_per,june_per,july_per,aug_per,sep_per,oct_per,nov_per,dec_per,burnt_enco,burnt_cat,fire_sn_ord,fire_sn_cat,fire_f,fire_tot,since_fire,fire_gap,fire_pois1_2,fire_pois1_5,fire_pois1_10,year,tot_an_emsi_avg,tot_an_emsi_avg_R,tot_an_emsi_avg_si,emsi_dt,tot_an_drsi_avg,tot_an_drsi_avg_R,tot_an_drsi_avg_si,drsi_dt,tot_avg_emse_djf,tot_avg_emse_mam,tot_avg_emse_jja,tot_avg_emse_son,tot_avg_emse_dry,tot_avg_emse_wet,tot_avg_emse_annual,emse_dt,tot_avg_drse_djf,tot_avg_drse_mam,tot_avg_drse_jja,tot_avg_drse_son,tot_avg_drse_dry,tot_avg_drse_wet,tot_avg_drse_annual,drse_dt,rain_d_mean,et_ma_mean,tmax_mean,tmin_mean,rh_tmax_mean,rh_tmin_mean,b1_wfp_dry_min,b1_wfp_dry_max,b1_wfp_dry_mean,b1_wfp_dry_std,b1_wfp_dry_med,b1_wfp_dry_p25,b1_wfp_dry_p50,b1_wfp_dry_p75,b1_wfp_dry_p95,b1_wfp_dry_p99,b1_wdc_dry_major,b1_wdc_dry_minor,b1_n17_dry_major,b1_n17_dry_minor,b1_hsd_min,b1_hsd_max,b1_hsd_mean,b1_hsd_std,b1_hsd_med,b1_hsd_p25,b1_hsd_p50,b1_hsd_p75,b1_hsd_p95,b1_hsd_p99,b1_hmc_min,b1_hmc_max,b1_hmc_mean,b1_hmc_std,b1_hmc_med,b1_hmc_p25,b1_hmc_p50,b1_hmc_p75,b1_hmc_p95,b1_hmc_p99,b1_hcv_min,b1_hcv_max,b1_hcv_mean,b1_hcv_std,b1_hcv_med,b1_hcv_p25,b1_hcv_p50,b1_hcv_p75,b1_hcv_p95,b1_hcv_p99,hcv_dt,b1_h99_min,b1_h99_max,b1_h99_mean,b1_h99_std,b1_h99_med,b1_h99_p25,b1_h99_p50,b1_h99_p75,b1_h99_p95,b1_h99_p99,b1_fdc_dry_major,b1_fdc_dry_minor,b1_ccw_dry_min,b1_ccw_dry_max,b1_ccw_dry_mean,b1_ccw_dry_std,b1_ccw_dry_med,b1_ccw_dry_p25,b1_ccw_dry_p50,b1_ccw_dry_p75,b1_ccw_dry_p95,b1_ccw_dry_p99,b1_dp0_min,b1_dp0_max,b1_dp0_mean,b1_dp0_std,b1_dp0_med,b1_dp0_p25,b1_dp0_p50,b1_dp0_p75,b1_dp0_p95,b1_dp0_p99,b2_dp0_min,b2_dp0_max,b2_dp0_mean,b2_dp0_std,b2_dp0_med,b2_dp0_p25,b2_dp0_p50,b2_dp0_p75,b2_dp0_p95,b2_dp0_p99,b3_dp0_min,b3_dp0_max,b3_dp0_mean,b3_dp0_std,b3_dp0_med,b3_dp0_p25,b3_dp0_p50,b3_dp0_p75,b3_dp0_p95,b3_dp0_p99,b1_dbg_min,b1_dbg_max,b1_dbg_mean,b1_dbg_std,b1_dbg_med,b1_dbg_p25,b1_dbg_p50,b1_dbg_p75,b1_dbg_p95,b1_dbg_p99,b2_dbg_min,b2_dbg_max,b2_dbg_mean,b2_dbg_std,b2_dbg_med,b2_dbg_p25,b2_dbg_p50,b2_dbg_p75,b2_dbg_p95,b2_dbg_p99,b3_dbg_min,b3_dbg_max,b3_dbg_mean,b3_dbg_std,b3_dbg_med,b3_dbg_p25,b3_dbg_p50,b3_dbg_p75,b3_dbg_p95,b3_dbg_p99,b4_dbg_min,b4_dbg_max,b4_dbg_mean,b4_dbg_std,b4_dbg_med,b4_dbg_p25,b4_dbg_p50,b4_dbg_p75,b4_dbg_p95,b4_dbg_p99,b5_dbg_min,b5_dbg_max,b5_dbg_mean,b5_dbg_std,b5_dbg_med,b5_dbg_p25,b5_dbg_p50,b5_dbg_p75,b5_dbg_p95,b5_dbg_p99,b6_dbg_min,b6_dbg_max,b6_dbg_mean,b6_dbg_std,b6_dbg_med,b6_dbg_p25,b6_dbg_p50,b6_dbg_p75,b6_dbg_p95,b6_dbg_p99,dbg_psB1a,dbg_psB2a,dbg_psB3a,dbg_psB4a,dbg_psB5a,dbg_psB6a,dbg_r32,dbg_r42,dbg_r43,dbg_r52,dbg_r53,dbg_r54,dbg_r62,dbg_r63,dbg_r64,dbg_r65,dbg_GSAVI,dbg_GNDVI,dbg_CVI,dbg_NDGI,dbg_RI,dbg_NBR,dbg_NDII,dbg_GDVI,dbg_MSAVI,dbg_DVI,dbg_SAVI,dbg_NDVI,dbg_MSR
70,nt001.2011,20110523,131.20957667827636,-13.94519607911641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (131.2095766782764 -13.94519607911641),2011-05-23,2011.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20110101,20111231,2011-01-01,2011-12-31,1.4400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no fire,0.0,no fire,0.3875,8.0,5.0,3.466666666666667,7.949000000000001,0.8200000000000001,0.027,2011.0,1146.7999999999997,3.185555555555556,11.054885026311831,2011-06-15,1530.4999999999757,4.193150684931441,12.076732551784986,2011-06-15,391.40000000000015,254.70000000000005,125.7,380.5,285.0,861.8000000000002,1146.8,2011-06-15,1052.399999999986,433.8999999999928,0.0,142.4999999999959,0.0,1530.499999999976,1530.499999999976,2011-06-15,0.0,1.2000000000000002,32.6,16.3,3311.1,3368.3,57.0,77.0,68.22222222222223,6.124228346453631,69.0,66.0,69.0,72.0,76.6,76.91999999999999,3.0,4.0,3.0,3.0,101.57283020019531,102.9364013671875,102.30742645263672,0.4304002754021228,102.35419464111328,102.02438354492188,102.35419464111328,102.58570861816406,102.90632019042968,102.93038513183596,105.0710220336914,107.17825317382812,105.90778011745876,0.6937050788967059,105.6092758178711,105.50851440429688,105.6092758178711,106.46753692626952,106.9954071044922,107.14168395996091,130.00653076171878,146.82928466796875,140.77176581488717,5.839179898462647,142.61801147460938,141.76077270507812,142.61801147460938,144.6405029296875,146.26536865234374,146.71650146484376,2011-01-01,107.79693603515624,112.15592193603516,110.21454026963976,1.4422946220070003,110.272216796875,108.95033264160156,110.272216796875,111.47702026367188,111.9650680541992,112.11775115966795,3.0,4.0,79.0,93.0,87.33333333333331,4.371625682868,88.0,86.0,88.0,90.0,93.0,93.0,3.0,9.0,5.333333333333333,1.8856180831641267,5.0,4.0,5.0,6.0,8.6,8.92,12.0,32.0,19.33333333333333,6.531972647421807,18.0,15.0,18.0,19.0,30.8,31.76,61.0,83.0,73.66666666666667,7.5718777944003675,75.0,72.0,75.0,79.0,82.6,82.92,531.0,655.0,579.4444444444445,37.13970953967408,578.0,551.0,578.0,597.0,635.4,651.0799999999998,932.0,1053.0,983.2222222222224,37.77058755103787,988.0,946.0,988.0,991.0,1044.2,1051.24,1407.0,1574.0,1481.666666666667,52.28341568370946,1478.0,1448.0,1478.0,1507.0,1557.6,1570.72,2647.0,2935.0,2810.555555555556,94.69144172417307,2782.0,2778.0,2782.0,2911.0,2934.2,2934.84,3373.0,3652.0,3523.111111111111,81.7277926948075,3559.0,3481.0,3559.0,3572.0,3622.8,3646.16,2155.0,2461.0,2330.222222222222,94.77080865350632,2367.0,2278.0,2367.0,2393.0,2436.6,2456.12,579.4444444444445,983.2222222222224,1481.666666666667,2810.555555555556,3523.111111111111,2330.222222222222,15069499.0,28585151.0,18968879.0,35832297.0,23778028.0,12535284.0,23699853.0,15727034.0,8290967.0,6614104.0,3116684.0,4816768.0,43067964.0,-2021104.0,2021104.0,933852.0,-1125849.0,1827000.0,1943476.0,1329000.0,2145625.0,3097180.0,3774493.0
24,barkely01.2011,20111025,135.0406863322195,-18.001776171675587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (135.0406863322195 -18.00177617167559),2011-10-25,2011.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20110101,20111231,2011-01-01,2011-12-31,1.4400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no fire,0.0,no fire,0.0,0.0,24.0,15.5,0.0,0.0,0.0,2011.0,689.6000000000003,1.9816091954022992,10.835783998203723,2011-06-15,1096.9999999999816,3.0054794520547436,11.944435599393435,2011-06-15,312.8,154.3,51.10000000000001,153.0,101.0,588.6,689.6000000000003,2011-06-15,538.6999999999912,326.59999999999445,2.599999999999454,246.99999999999542,2.599999999999454,1094.399999999982,1096.9999999999814,2011-06-15,0.29999999999972715,1.2000000000000002,37.0,23.6,3312.2,3353.4,2.0,8.0,4.571428571428571,2.0603150145508518,4.0,3.0,4.0,6.0,7.699999999999997,7.939999999999999,1.0,1.0,3.0,1.0,101.04531860351562,102.35384368896484,101.61272260877821,0.3793936697267044,101.70225524902344,101.33311462402344,101.70225524902344,101.84302520751952,102.16295928955076,102.31566680908202,101.95169830322266,103.7486801147461,102.73789893256293,0.5743483781902231,102.44869232177734,102.38483428955078,102.44869232177734,103.22071838378906,103.63342742919924,103.72562957763672,137.66403198242188,165.38681030273438,145.6273193359375,8.095529564045288,146.48851013183594,139.17138671875,146.48851013183594,147.3350372314453,158.56678466796876,164.02280517578126,2012-01-01,105.11890411376952,109.17820739746094,106.91138627794054,1.1566558731935912,106.94146728515624,106.35558319091795,106.94146728515624,107.66877746582031,108.5752227783203,109.05761047363279,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,16.0,14.555555555555555,1.0657403385139377,15.0,14.0,15.0,15.0,15.6,15.92,4.0,7.0,5.333333333333333,0.9428090415820634,5.0,5.0,5.0,6.0,6.6,6.92,78.0,81.0,78.8888888888889,0.9938079899999066,79.0,78.0,79.0,79.0,80.6,80.92,549.0,626.0,582.0,23.161270354720287,575.0,564.0,575.0,590.0,619.5999999999998,624.72,782.0,832.0,805.5555555555555,15.391997279330376,801.0,796.0,801.0,814.0,829.2,831.44,986.0,1063.0,1035.4444444444443,22.091280889935387,1040.0,1024.0,1040.0,1052.0,1058.6,1062.12,1533.0,1570.0,1550.7777777777774,13.668924836022748,1546.0,1536.0,1546.0,1563.0,1569.2,1569.84,2238.0,2362.0,2303.333333333333,36.98047532895644,2307.0,2286.0,2307.0,2332.0,2350.0,2359.600000000001,1481.0,1582.0,1525.666666666667,33.67821584084024,1513.0,1505.0,1513.0,1552.0,1572.0,1580.0,582.0,805.5555555555555,1035.4444444444443,1550.7777777777774,2303.333333333333,1525.666666666667,12853793.0,19251034.0,14976929.0,28593103.0,22244876.0,14852762.0,18939310.0,14734414.0,9838074.0,6623734.0,1519375.0,3163482.0,24755989.0,-1250000.0,1250000.0,81301.0,-1954321.0,745000.0,840140.0,515000.0,1018457.0,1992263.0,2237584.0
26,barkely03.2011,20111026,135.2883664505653,-18.024523715139786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (135.2883664505653 -18.02452371513979),2011-10-26,2011.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20110101,20111231,2011-01-01,2011-12-31,1.4400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no fire,0.0,no fire,0.0,0.0,24.0,15.5,0.0,0.0,0.0,2011.0,702.7000000000004,2.0134670487106017,10.868233040385663,2011-06-15,1025.2999999999781,2.809041095890352,11.780331312119815,2011-06-15,313.2000000000001,155.4,53.8,162.9,107.50000000000004,595.2,702.7000000000003,2011-06-15,490.09999999998985,328.59999999999314,2.5999999999994543,223.6999999999944,2.5999999999994543,1022.6999999999788,1025.2999999999784,2011-06-15,0.0,2.1,38.5,23.8,3312.2,3359.0,1.0,2.0,1.5,0.5,1.5,1.25,1.5,1.75,1.95,1.99,1.0,1.0,3.0,1.0,100.70453643798828,101.29153442382812,100.924799601237,0.16112064077181992,100.91404724121094,100.82012939453124,100.91404724121094,100.95975494384766,101.19272766113279,101.27177307128906,101.55110168457031,102.41353607177734,101.85110897488063,0.2478747005263209,101.7366180419922,101.69312286376952,101.7366180419922,101.92586517333984,102.28011627197266,102.38685211181641,141.0103759765625,152.21945190429688,145.3274400499132,3.7986368292788257,144.2337646484375,142.069580078125,144.2337646484375,148.1292266845703,150.90985717773438,151.95753295898442,2012-01-01,103.6933135986328,105.99738311767578,104.51347266303169,0.8152688287611743,103.97474670410156,103.83926391601562,103.97474670410156,105.1581573486328,105.80531463623043,105.95896942138671,1.0,1.0,1.0,4.0,2.25,1.299038105676658,2.0,1.0,2.0,3.25,3.85,3.97,8.0,10.0,9.222222222222221,0.628539361054709,9.0,9.0,9.0,10.0,10.0,10.0,,2.0,1.1111111111111112,0.5665577237325317,1.0,1.0,1.0,1.0,2.0,2.0,87.0,89.0,88.22222222222223,0.7856742013183862,88.0,88.0,88.0,89.0,89.0,89.0,677.0,715.0,695.1111111111113,12.114678373723564,693.0,685.0,693.0,705.0,711.8,714.36,942.0,1023.0,983.7777777777776,26.922843575165672,980.0,967.0,980.0,1008.0,1018.2,1022.04,1344.0,1415.0,1378.2222222222226,22.645960040873504,1380.0,1364.0,1380.0,1394.0,1408.6,1413.72,2047.0,2119.0,2087.8888888888887,23.220893103909887,2086.0,2077.0,2086.0,2111.0,2118.2,2118.84,2563.0,2965.0,2796.222222222222,110.15118678714852,2807.0,2757.0,2807.0,2868.0,2943.4,2960.68,1589.0,1885.0,1783.555555555556,86.20790259097946,1796.0,1760.0,1796.0,1862.0,1876.2,1883.24,695.1111111111113,983.7777777777776,1378.2222222222226,2087.8888888888887,2796.222222222222,1783.555555555556,14009487.0,21223176.0,15149145.0,28423311.0,20288617.0,13392582.0,18129659.0,12940987.0,8542387.0,6378447.0,2052045.0,3596091.0,29762173.0,-1673020.0,1673020.0,785530.0,-1451976.0,1104000.0,1083204.0,709000.0,1256350.0,2046176.0,2306558.0
27,barkely04.2011,20111026,135.22560384494855,-17.98480115708086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (135.2256038449486 -17.98480115708086),2011-10-26,2011.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20110101,20111231,2011-01-01,2011-12-31,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no fire,0.0,no fire,3.1,1.0,3.0,9.2,0.19499999999999998,0.0,0.0,2011.0,699.1000000000003,2.003151862464183,10.864774517828858,2011-06-15,1051.799999999978,2.8816438356163787,11.79407501703613,2011-06-15,313.0,154.8,53.10000000000001,160.4,105.8,593.3,699.1000000000003,2011-06-15,510.0999999999885,323.7999999999942,2.5999999999994543,224.89999999999463,2.5999999999994543,1049.1999999999784,1051.7999999999781,2011-06-15,0.09999999999990904,2.0,38.6,23.9,3311.9,3358.1,2.0,9.0,5.625,2.117634293262177,6.0,4.5,6.0,7.0,8.299999999999999,8.86,1.0,1.0,1.0,1.0,101.7428741455078,102.4025421142578,101.97639719645184,0.23029793693226994,101.92276763916016,101.74583435058594,101.92276763916016,102.04497528076172,102.3715362548828,102.39634094238279,103.21350860595705,105.03395080566406,103.76434580485028,0.5594710908414792,103.50133514404295,103.38336181640624,103.50133514404295,103.89605712890624,104.77813110351562,104.98278686523436,147.77696228027344,158.3355712890625,153.61802503797742,3.2438995617059345,153.3135986328125,151.03639221191406,153.3135986328125,155.91236877441406,157.9994873046875,158.2683544921875,2012-01-01,107.18761444091795,108.7408218383789,107.93334537082252,0.4677884590825745,107.91625213623048,107.57655334472656,107.91625213623048,108.26608276367188,108.62882537841793,108.71842254638672,2.0,1.0,1.0,16.0,9.444444444444443,4.54877544232416,11.0,6.0,11.0,13.0,14.8,15.76,8.0,11.0,9.222222222222221,1.0304020550550783,9.0,9.0,9.0,9.0,11.0,11.0,6.0,10.0,7.1111111111111125,1.2862041003100249,7.0,6.0,7.0,8.0,9.2,9.84,79.0,84.0,82.0,1.6329931618554518,82.0,81.0,82.0,83.0,84.0,84.0,472.0,551.0,509.8888888888888,22.208328990340767,515.0,513.0,515.0,516.0,537.0,548.2,702.0,778.0,735.4444444444445,26.566943165065158,728.0,710.0,728.0,756.0,775.2,777.44,956.0,1019.0,986.7777777777776,23.630384290747266,976.0,967.0,976.0,1011.0,1015.8,1018.36,1545.0,1671.0,1604.666666666667,36.736297521056144,1600.0,1586.0,1600.0,1626.0,1655.8000000000006,1667.96,2387.0,2491.0,2433.333333333333,33.99019466454014,2417.0,2417.0,2417.0,2450.0,2486.2,2490.04,1531.0,1616.0,1572.111111111111,31.142840962408624,1583.0,1538.0,1583.0,1598.0,1613.2,1615.4399999999994,509.8888888888888,735.4444444444445,986.7777777777776,1604.666666666667,2433.333333333333,1572.111111111111,13417435.0,21819006.0,16261682.0,33086569.0,24659385.0,15164105.0,21376341.0,15931764.0,9797120.0,6460731.0,1776128.0,3715263.0,29275654.0,-1458454.0,1458454.0,100756.0,-2053505.0,869000.0,1013578.0,618000.0,1221344.0,2386100.0,2754508.0
25,barkely02.2011,20111026,135.25976004945392,-18.056976375045714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (135.2597600494539 -18.05697637504571),2011-10-26,2011.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20110101,20111231,2011-01-01,2011-12-31,1.4400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no fire,0.0,no fire,3.1,1.0,1.0,10.133333333333333,0.19499999999999998,0.0,0.0,2011.0,694.1000000000003,1.9888252148997134,10.863388307701301,2011-06-15,1029.7999999999795,2.821369863013643,11.793859872869888,2011-06-15,311.80000000000007,153.99999999999997,52.6,158.4,104.4,589.7,694.1000000000003,2011-06-15,503.1999999999894,319.1999999999944,2.599999999999909,223.39999999999463,2.599999999999909,1027.1999999999798,1029.7999999999795,2011-06-15,0.0,2.0,38.6,23.9,3311.7,3357.8,5.0,9.0,7.333333333333332,1.1547005383792517,8.0,7.0,8.0,8.0,8.6,8.92,1.0,1.0,1.0,2.0,100.55928802490234,101.2013702392578,100.94421132405596,0.20542880589097184,100.99710845947266,100.81278228759766,100.99710845947266,101.10589599609376,101.17853393554688,101.19680297851562,101.65144348144531,105.40013122558594,102.91489834255644,1.0359432442680332,102.75504302978516,102.22655487060548,102.75504302978516,103.28372955322266,104.56976928710938,105.23405883789064,133.92033386230472,145.54942321777344,138.54410129123264,4.287752532120189,138.30899047851562,134.35049438476562,138.30899047851562,140.442626953125,145.28816833496094,145.4971722412109,2012-01-01,104.33879852294922,108.81159210205078,106.17362467447916,1.1926274685406837,106.22747802734376,105.42328643798828,106.22747802734376,106.52668762207031,108.02512969970705,108.65429962158207,2.0,2.0,10.0,16.0,13.222222222222221,1.6850834320114558,14.0,13.0,14.0,14.0,15.2,15.84,8.0,10.0,9.0,0.8164965809277259,9.0,8.0,9.0,10.0,10.0,10.0,2.0,5.0,3.111111111111111,0.8748897637790901,3.0,3.0,3.0,3.0,4.6,4.92,85.0,89.0,86.55555555555556,1.2570787221094175,86.0,86.0,86.0,87.0,88.6,88.92,634.0,722.0,669.0,26.110874703421523,665.0,653.0,665.0,681.0,709.2,719.4399999999997,922.0,947.0,936.3333333333333,8.445906306213285,936.0,930.0,936.0,944.0,946.6,946.92,1310.0,1378.0,1340.4444444444443,19.782770905294285,1337.0,1329.0,1337.0,1350.0,1371.2,1376.64,2128.0,2185.0,2159.222222222222,19.030839169783683,2166.0,2143.0,2166.0,2170.0,2184.2,2184.84,2708.0,2806.0,2763.1111111111113,30.119924909322233,2763.0,2750.0,2763.0,2787.0,2798.8,2804.5600000000004,1754.0,1869.0,1796.0,38.058434603178895,1785.0,1764.0,1785.0,1809.0,1859.4,1867.08,669.0,936.3333333333333,1340.4444444444443,2159.222222222222,2763.1111111111113,1796.0,14315889.0,23060401.0,16108256.0,29509909.0,20613395.0,12796789.0,19181203.0,13398541.0,8317810.0,6499920.0,2266214.0,3951535.0,33022180.0,-1775044.0,1775044.0,917826.0,-1227143.0,1223000.0,1253809.0,819000.0,1445464.0,2340669.0,2693282.0
28,barkely05.2011,20111027,135.08714383504486,-17.983891460642614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (135.0871438350449 -17.98389146064261),2011-10-27,2011.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20110101,20111231,2011-01-01,2011-12-31,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no fire,0.0,no fire,0.0,0.0,24.0,15.5,0.0,0.0,0.0,2011.0,692.0,1.982808022922636,10.856273593862165,2011-06-15,1071.5999999999804,2.93589041095885,11.925865374084976,2011-06-15,312.7,155.10000000000005,51.7,154.1,102.10000000000002,589.9,692.0,2011-06-15,520.9999999999891,310.3999999999956,2.599999999999454,246.89999999999415,2.599999999999454,1068.999999999981,1071.5999999999804,2011-06-15,0.0,0.30000000000000004,39.0,22.6,3300.7,3338.2,2.0,7.0,4.5555555555555545,1.4989708403591155,4.0,4.0,4.0,5.0,7.0,7.0,1.0,1.0,2.0,1.0,101.71690368652344,102.26895141601562,101.91022491455078,0.16174862102683865,101.88983917236328,101.79652404785156,101.88983917236328,101.94036102294922,102.17872009277343,102.2509051513672,102.61251831054688,103.56493377685548,103.04155307345921,0.2872743775356586,103.04322052001952,102.8414306640625,103.04322052001952,103.24519348144531,103.4613265991211,103.5442123413086,147.50485229492188,162.8363037109375,152.59246995713977,4.1337770598931725,152.11929321289062,150.00035095214844,152.11929321289062,153.3247528076172,159.5351806640625,162.1760791015625,2012-01-01,106.4970932006836,108.78948211669922,107.4607213338216,0.6345747127621253,107.44352722167969,107.08790588378906,107.44352722167969,107.73089599609376,108.47406768798828,108.72639923095707,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,16.0,12.555555555555555,2.0608041101101566,12.0,11.0,12.0,14.0,15.6,15.92,,2.0,1.0,0.8164965809277259,1.0,0.0,1.0,2.0,2.0,2.0,82.0,89.0,84.8888888888889,2.23330569358242,85.0,83.0,85.0,86.0,88.2,88.84,718.0,756.0,740.1111111111113,11.723143723653314,741.0,735.0,741.0,745.0,755.5999999999997,755.9200000000003,1017.0,1055.0,1035.0,14.966629547095765,1034.0,1020.0,1034.0,1050.0,1055.0,1055.0,1384.0,1452.0,1420.4444444444446,22.969115065965877,1423.0,1395.0,1423.0,1440.0,1448.8000000000006,1451.36,2106.0,2166.0,2135.0,18.043158136965808,2134.0,2122.0,2134.0,2150.0,2161.2,2165.04,2894.0,2965.0,2913.0,21.92917893786469,2905.0,2897.0,2905.0,2921.0,2951.8,2962.36,1913.0,2041.0,1972.555555555556,39.004589790066476,1973.0,1953.0,1973.0,1997.0,2028.6,2038.52,740.1111111111113,1035.0,1420.4444444444446,2135.0,2913.0,1972.555555555556,13724101.0,20628019.0,15030507.0,28144928.0,20507666.0,13644028.0,19058508.0,13886890.0,9239136.0,6771560.0,2019584.0,3470032.0,28301244.0,-1568228.0,1568228.0,396883.0,-1541204.0,1100000.0,1084527.0,715000.0,1253653.0,2011252.0,2261815.0
