uid,site,site_name,date,lon_gda94,lat_gda94,bio_l_kg1ha,bio_t_kg1ha,bio_b_kg1ha,bio_w_kg1ha,bio_br_kg1ha,bio_s_kg1ha,bio_r_kg1ha,bio_agb_kg1ha,c_l_kg1ha,c_t_kg1ha,c_b_kg1ha,c_w_kg1ha,c_br_kg1ha,c_s_kg1ha,c_r_kg1ha,c_agb_kg1ha,geometry
91,ntagfu0013_2012,NTAGFU0013,20120512,137.0116,-17.89591,79.64933333333323,86.6102222222221,338.40488888888854,1100.9319999999989,834.8511111111101,1439.3368888888874,483.94577777777727,2357.226666666664,169.46666666666647,176.7555555555553,690.6222222222214,2246.7999999999975,1703.7777777777758,2937.4222222222193,987.6444444444434,4810.666666666661,POINT (137.0116 -17.89591)
92,ntagfu0014_2012,NTAGFU0014,20120514,136.9389,-17.75179,88.14849999999996,95.85216666666665,374.5151666666665,1218.4094999999995,923.9358333333333,1592.9246666666659,535.5863333333332,2608.7599999999993,187.54999999999995,195.6166666666666,764.3166666666664,2486.5499999999993,1885.5833333333328,3250.866666666665,1093.0333333333328,5323.999999999998,POINT (136.9389 -17.75179)
93,ntagfu0015_2012,NTAGFU0015,20120514,136.94299999999998,-17.74446,64.90935,70.58205000000002,275.77935,897.19245,680.3527499999999,1172.9718,394.3863,1920.996,138.10500000000002,144.04500000000004,562.815,1831.005,1388.475,2393.82,804.87,3920.4,POINT (136.943 -17.74446)
94,ntagfu0016_2012,NTAGFU0016,20120516,137.2603,-17.22089,103.02903571428574,111.9644166666667,412.7561666666668,1314.0907500000005,998.9530833333336,1726.8469166666669,586.8053333333336,2833.213250000001,219.21071428571437,228.4988095238096,842.3595238095239,2681.817857142858,2038.6797619047625,3524.1773809523816,1197.5619047619052,5782.067857142859,POINT (137.2603 -17.22089)
95,ntagfu0017_2012,NTAGFU0017,20120517,137.158,-17.3549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (137.158 -17.3549)
96,ntagfu0018_2012,NTAGFU0018,20120518,137.1834,-17.272489999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (137.1834 -17.27249)
97,ntagfu0019_2012,NTAGFU0019,20120518,137.2363,-17.21774,87.22886666666662,94.79104444444442,348.4019777777777,1107.9193999999998,842.3372222222222,1456.3213777777773,495.1591555555554,2389.599333333333,185.59333333333328,193.45111111111103,711.0244444444443,2261.0599999999995,1719.0555555555552,2972.0844444444438,1010.5288888888887,4876.733333333332,POINT (137.2363 -17.21774)
98,ntagfu0020_2012,NTAGFU0020,20120605,135.9633,-16.724870000000003,260.5601666666666,283.33161111111104,1107.0379444444445,3601.5244999999995,2731.083055555555,4708.562444444444,1583.1518888888888,7711.293333333332,554.3833333333332,578.2277777777776,2259.261111111111,7350.049999999998,5573.638888888888,9609.31111111111,3230.9222222222224,15737.333333333332,POINT (135.9633 -16.72487)
99,ntagfu0021_2012,NTAGFU0021,20120606,135.9429,-16.7154,132.30080357142842,143.8631249999998,562.1043749999992,1828.6931249999973,1386.721874999998,2390.7974999999965,803.853749999999,3915.4499999999935,281.49107142857105,293.5982142857139,1147.151785714284,3732.02678571428,2830.0446428571386,4879.178571428564,1640.5178571428548,7990.7142857142735,POINT (135.9429 -16.7154)
100,ntagfu0022_2012,NTAGFU0022,20120607,135.9634,-16.73101,74.85337499999999,81.39512500000002,318.02837499999987,1034.641125,784.581875,1352.6695,454.80575,2215.29,159.2625,166.1125,649.0374999999998,2111.5125,1601.1875,2760.55,928.175,4521.0,POINT (135.9634 -16.73101)
101,ntagfu0023_2012,NTAGFU0023,20120609,135.83,-16.82389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (135.83 -16.82389)
102,ntagfu0024_2012,NTAGFU0024,20120610,135.8932,-16.826,23.311999999999987,25.34933333333332,99.04533333333329,322.2239999999997,244.3466666666665,421.26933333333307,141.64266666666657,689.9199999999995,49.59999999999997,51.7333333333333,202.1333333333332,657.5999999999996,498.6666666666664,859.7333333333328,289.0666666666665,1407.999999999999,POINT (135.8932 -16.826)
103,ntagfu0025_2012,NTAGFU0025,20120610,135.8552,-16.82524,243.39184999999983,264.6628833333332,1034.0951833333324,3364.2199499999983,2551.131916666665,4398.315133333332,1478.8379666666656,7203.195999999995,517.8549999999997,540.128333333333,2110.3983333333317,6865.7549999999965,5206.391666666664,8976.153333333328,3018.036666666665,14700.39999999999,POINT (135.8552 -16.82524)
104,ntagfu0026_2012,NTAGFU0026,20120612,135.4061,-15.809120000000002,130.28400000000013,141.59366666666682,525.7781666666672,1678.5930000000021,1275.633333333335,2204.3711666666695,748.0503333333342,3615.832500000005,277.2000000000004,288.966666666667,1073.0166666666678,3425.7000000000044,2603.333333333337,4498.716666666673,1526.6333333333353,7379.250000000008,POINT (135.4061 -15.80912)
105,ntagfu0027_2012,NTAGFU0027,20120613,135.4606,-15.67927,210.7339,229.0897,873.1359,2815.0353,2136.8655,3688.171199999999,1245.5701999999994,6044.738,448.37,467.52999999999986,1781.91,5744.97,4360.95,7526.879999999999,2541.98,12336.2,POINT (135.4606 -15.67927)
106,ntagfu0028_2012,NTAGFU0028,20120614,135.4598,-15.62924,177.28922222222226,192.56455555555561,721.0676666666667,3065.783000000001,1634.7543333333335,3786.850666666666,1183.3064444444447,5606.438444444445,377.2111111111112,392.98888888888894,1471.5666666666668,6256.700000000002,3336.2333333333336,7728.266666666666,2414.9111111111115,11441.711111111112,POINT (135.4598 -15.62924)
107,ntagfu0029_2012,NTAGFU0029,20120615,135.409,-15.5381,123.96641666666665,134.8003611111111,526.6941944444444,1713.4932499999998,1299.3643055555553,2240.1874444444447,753.2143888888887,3668.793333333333,263.75833333333327,275.10277777777776,1074.886111111111,3496.925,2651.7638888888887,4571.811111111111,1537.172222222222,7487.333333333332,POINT (135.409 -15.5381)
108,ntagfu0030_2012,NTAGFU0030,20120705,134.3778,-14.1349,214.90750000000014,233.6891666666668,913.0741666666672,2970.5025000000023,2252.570833333335,3883.5766666666686,1305.768333333334,6360.2000000000035,457.2500000000004,476.91666666666686,1863.416666666668,6062.250000000005,4597.083333333337,7925.66666666667,2664.833333333335,12980.000000000007,POINT (134.3778 -14.1349)
109,ntagfu0031_2012,NTAGFU0031,20120706,134.3867,-14.125860000000001,174.81658392857145,190.09453750000003,742.7405124999998,2416.356337500001,1832.3545625,3159.09685,1062.177725,5173.707,371.9501785714286,387.9480357142857,1515.796964285714,4931.339464285715,3739.4991071428576,6447.13642857143,2167.709642857143,10558.585714285717,POINT (134.3867 -14.12586)
110,ntagfu0032_2012,NTAGFU0032,20120707,134.3736,-14.150620000000002,83.595375,90.901125,355.1703750000001,1155.4751250000004,876.211875,1510.6455,507.92175,2474.01,177.8625,185.5125,724.8375000000002,2358.1125,1788.1875,3082.95,1036.575,5049.0,POINT (134.3736 -14.15062)
111,ntagfu0033_2012,NTAGFU0033,20120708,134.3555,-14.176960000000001,802.0785,872.1755,3407.7785,11086.5195,8407.0525,14494.298,4873.393,23737.56,1706.55,1779.95,6954.65,22625.55,17157.25,29580.2,9945.7,48444.0,POINT (134.3555 -14.17696)
112,ntagfu0034_2012,NTAGFU0034,20120709,134.4216,-14.06223,305.1504375,331.8188125,1296.4879375,4217.8618125,3198.4596875,5514.3497499999985,1854.080375,9030.945,649.25625,677.18125,2645.89375,8607.88125,6527.46875,11253.775,3783.8375,18430.5,POINT (134.4216 -14.06223)
113,ntagfu0035_2012,NTAGFU0035,20120710,134.4207,-14.04786,284.29712500000016,309.1430416666668,1207.8887916666674,3929.6223750000017,2979.883958333335,5137.511166666671,1727.3765833333343,8413.790000000005,604.8875000000004,630.904166666667,2465.0791666666682,8019.6375000000035,6081.395833333338,10484.716666666673,3525.2583333333355,17171.00000000001,POINT (134.4207 -14.04786)
114,ntagfu0036_2012,NTAGFU0036,20120711,133.863,-14.674570000000001,420.10166666666663,456.8161111111109,1784.8794444444445,5806.744999999999,4403.330555555554,7591.624444444444,2552.518888888888,12432.93333333333,893.8333333333331,932.2777777777776,3642.611111111111,11850.499999999998,8986.388888888887,15493.111111111108,5209.222222222221,25373.33333333333,POINT (133.863 -14.67457)
115,ntagfu0037_2012,NTAGFU0037,20120712,133.8924,-14.673670000000001,347.13025,377.46741666666674,1474.8469166666669,4798.11675,3638.4745833333336,6272.9636666666665,2109.147833333333,10273.34,738.575,770.3416666666667,3009.891666666667,9792.075,7425.458333333334,12801.966666666667,4304.383333333333,20966.0,POINT (133.8924 -14.67367)
116,ntagfu0038_2012,NTAGFU0038,20120712,133.8937,-14.689979999999998,687.9468333333351,748.0693888888908,2922.8690555555627,9508.964500000024,7210.771944444463,12431.833555555588,4179.934111111122,20359.82666666672,1463.7166666666706,1526.6722222222265,5965.038888888904,19406.05000000005,14715.86111111115,25371.08888888896,8530.4777777778,41550.666666666766,POINT (133.8937 -14.68998)
117,ntagfu0039_2012,NTAGFU0039,20120714,133.8823,-14.6768,251.150375,273.0994583333333,1067.0587083333332,3471.460125,2632.4535416666668,4538.5188333333335,1525.9784166666666,7432.809999999998,534.3625,557.3458333333333,2177.670833333333,7084.612499999998,5372.354166666666,9262.283333333333,3114.2416666666663,15169.0,POINT (133.8823 -14.6768)
118,ntagfu0040_2012,NTAGFU0040,20120715,133.8448,-14.67371,244.63940625,266.01946875,1039.39565625,3381.46396875,2564.20828125,4420.859625,1486.4180625,7240.1175,520.509375,542.896875,2121.215625,6900.946875,5233.078125,9022.1625,3033.50625,14775.75,POINT (133.8448 -14.67371)
119,ntagfu0041_2016,NTAGFU0041,20160502,132.8915,-14.77999,430.1104285714284,467.01199999999983,1577.586499999999,4845.077999999997,3698.6949999999983,6422.664499999996,2221.3869999999993,10569.772499999995,915.128571428571,953.0857142857138,3219.564285714284,9887.91428571428,7548.357142857139,13107.478571428564,4533.442857142854,21570.964285714275,POINT (132.8915 -14.77999)
120,ntamgd0001_2014,NTAMGD0001,20140313,137.3271,-20.023020000000002,195.2380000000001,212.30066666666684,829.5046666666673,2698.626000000002,2046.403333333335,3528.130666666669,1186.2573333333341,5778.0800000000045,415.4000000000003,433.2666666666671,1692.8666666666684,5507.400000000003,4176.333333333337,7200.266666666674,2420.9333333333348,11792.00000000001,POINT (137.3271 -20.02302)
121,ntamgd0002_2014,NTAMGD0002,20140312,137.3258,-20.024639999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (137.3258 -20.02464)
122,ntamgd0003_2016,NTAMGD0003,20160428,133.4389,-17.35821,101.14008333333338,109.97913888888893,429.7123055555557,1397.9822500000007,1060.108194444445,1827.6945555555567,614.5226111111114,2993.2466666666687,215.1916666666668,224.44722222222234,876.9638888888893,2853.025000000001,2163.486111111112,3729.988888888891,1254.1277777777784,6108.66666666667,POINT (133.4389 -17.35821)
123,ntamgd0004_2016,NTAMGD0004,20160429,133.5235,-17.521320000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (133.5235 -17.52132)
124,ntamgd0005_2016,NTAMGD0005,20160429,133.4836,-17.45585,172.9276875,188.0405625,734.7151875,2390.2475625,1812.5559375,3124.96275,1050.700875,5117.8049999999985,367.93125,383.75625,1499.41875,4878.05625,3699.09375,6377.4749999999985,2144.2875,10444.499999999998,POINT (133.4836 -17.45585)
125,ntapck0001_2016,NTAPCK0001,20160504,132.8181,-12.67578,264.73925,287.18083333333334,959.1423333333332,5826.7247499999985,1939.758916666667,6786.295833333333,1808.1571666666666,8984.9095,563.275,586.0833333333333,1957.4333333333327,11891.275,3958.691666666666,13849.583333333332,3690.1166666666654,18336.55,POINT (132.8181 -12.67578)
126,ntapck0002_2016,NTAPCK0002,20160505,132.7935,-12.82043,564.2900664682538,612.549048611111,1979.5632013888885,9347.650326388886,4493.965729166665,11327.213527777774,3167.384013888888,16375.181666666665,1200.6171626984126,1250.1000992063491,4039.92490079365,19076.837400793647,9171.358630952378,23116.762301587296,6464.049007936506,33418.738095238084,POINT (132.7935 -12.82043)
127,ntastu0001_2016,NTASTU0001,20160430,133.4119,-15.87686,163.52307142857134,177.65105555555544,635.5420555555553,1999.5114999999994,1522.0889444444433,2635.0535555555543,900.6534444444442,4327.623999999998,347.92142857142835,362.5531746031745,1297.0246031746028,4080.6357142857128,3106.3039682539666,5377.660317460315,1838.068253968253,8831.885714285709,POINT (133.4119 -15.87686)
128,ntastu0002_2016,NTASTU0002,20160501,133.3782,-15.76784,212.7915208333331,231.25584027777757,855.9711319444435,2729.401062499997,2074.4799930555537,3585.37219444444,1217.426097222221,5881.69866666666,452.7479166666662,471.95069444444397,1746.8798611111092,5570.206249999994,4233.632638888885,7317.086111111103,2484.543055555553,12003.466666666653,POINT (133.3782 -15.76784)
129,ntastu0003_2016,NTASTU0003,20160501,133.3275,-15.70665,114.89385,124.75155,421.52985,1294.75395,988.39125,1716.2838,593.5713,2824.458,244.455,254.595,860.265,2642.355,2017.125,3502.62,1211.37,5764.2,POINT (133.3275 -15.70665)
130,ntastu0004_2016,NTASTU0004,20160503,132.9914,-14.86384,309.17187499999994,335.48229166666664,1055.8260416666665,3138.515625,2405.367708333333,4194.341666666666,1474.127083333333,6922.0375,657.8124999999999,684.6577380952381,2154.7470238095234,6405.133928571428,4908.91369047619,8559.880952380952,3008.422619047619,14126.607142857143,POINT (132.9914 -14.86384)
131,ntastu0005_2016,NTASTU0005,20160503,133.0478,-14.90864,392.92152936507927,426.233461111111,1296.216172222222,3787.82915,2909.122027777777,5084.045322222222,1801.8759888888887,8402.808944444443,836.0032539682538,869.864206349206,2645.339126984127,7730.263571428571,5936.98373015873,10375.602698412698,3677.297936507936,17148.58968253968,POINT (133.0478 -14.90864)
132,nttdab0001_2014,NTTDAB0001,20140317,131.674,-13.962879999999998,185.03031212121215,200.85396969696973,721.4947090909089,4285.74104848485,1535.2582000000007,5007.23575757576,1358.9648121212124,6726.414566666667,393.68151515151527,409.9060606060607,1472.438181818182,8746.410303030305,3133.180000000001,10218.848484848488,2773.3975757575763,13727.37666666667,POINT (131.674 -13.96288)
133,nttdac0001_2014,NTTDAC0001,20140318,130.7957,-13.139829999999998,367.1164777777776,398.41954444444434,1127.6380888888887,6481.816094444443,2602.0075277777764,7609.454183333332,1794.2879888888885,10544.601277777776,781.0988888888885,813.101111111111,2301.302222222221,13228.196111111103,5310.219444444442,15529.498333333333,3661.812222222221,21519.59444444444,POINT (130.7957 -13.13983)
134,nttmgd0001_2014,NTTMGD0001,20140315,133.4239,-17.282970000000002,139.95872619047634,152.19030555555574,594.6404722222229,1934.5427500000023,1466.9890277777795,2529.1832222222256,850.3829444444455,4142.086666666672,297.7845238095242,310.59246031746073,1213.5519841269854,3948.046428571434,2993.855158730163,5161.598412698419,1735.4753968253988,8453.238095238106,POINT (133.4239 -17.28297)
135,nttpck0001_2014,NTTPCK0001,20140319,131.127,-12.871960000000001,297.4179396825396,322.85781111111106,1017.2750388888887,4993.764688888889,2329.5941666666668,6011.039727777777,1617.487588888889,8627.187916666666,632.8041269841269,658.893492063492,2076.0715079365077,10191.356507936507,4754.273809523809,12267.428015873014,3300.9950793650787,17606.50595238095,POINT (131.127 -12.87196)
136,nttstu0001_2014,NTTSTU0001,20140315,133.2712,-16.63024,697.1137916666668,758.0374861111111,2961.816569444445,9635.672375,7306.8561805555555,12597.488944444443,4235.632138888888,20631.12333333333,1483.220833333333,1547.0152777777778,6044.523611111112,19664.6375,14911.951388888889,25709.16111111111,8644.147222222222,42104.33333333333,POINT (133.2712 -16.63024)
137,site01_2023,site01,20230907,130.97215529393935,-12.517518790663306,619.2032407407406,671.7537037037036,2376.1748456790124,16083.410648148147,4733.800771604939,18459.58549382716,4868.966666666666,23807.330555555556,1317.4537037037035,1370.925925925926,4849.336419753086,32823.28703703704,9660.817901234568,37672.62345679012,9936.666666666666,48586.388888888876,POINT (130.9721552939394 -12.51751879066331)
138,site02_2023,site02,20230907,130.98418623587688,-12.525778884713139,595.8033333333333,646.7999999999997,2140.973333333333,11002.051666666664,4807.308333333333,13143.024999999996,3585.3299999999995,18532.29,1267.6666666666665,1319.9999999999998,4369.333333333333,22453.166666666664,9810.833333333332,26822.499999999996,7316.999999999999,37821.0,POINT (130.9841862358769 -12.52577888471314)
139,site03_2023,site03,20230907,131.03808379722926,-12.637264804359514,475.75750000000005,516.5008333333334,1555.4233333333334,7540.977500000001,3669.3241666666668,9096.400833333337,2345.956666666667,13212.7275,1012.25,1054.0833333333335,3174.333333333333,15389.750000000002,7488.416666666668,18564.083333333336,4787.666666666667,26964.750000000004,POINT (131.0380837972293 -12.63726480435951)
140,site04_2023,site04,20230907,131.03776554930684,-12.645767862516694,533.9983333333332,579.4249999999997,1666.408333333333,7925.341666666665,3809.1783333333333,9591.749999999998,2523.0099999999993,13908.649999999996,1136.1666666666665,1182.4999999999998,3400.833333333333,16174.166666666664,7773.833333333332,19575.0,5148.999999999999,28384.999999999996,POINT (131.0377655493068 -12.64576786251669)
141,site05_2023,site05,20230908,131.00768654514047,-12.661029131616065,262.1592857142857,285.00500000000005,1090.04,3518.865,2670.7449999999994,4608.905,1555.54,7552.964999999998,557.7857142857142,581.6428571428573,2224.5714285714284,7181.357142857142,5450.499999999999,9405.92857142857,3174.5714285714284,15414.214285714284,POINT (131.0076865451405 -12.66102913161606)
142,site06_2023,site06,20230908,131.00381774117213,-12.651161861237064,383.3857142857142,416.42999999999984,1434.3,5776.6799999999985,3387.58,7210.979999999999,2162.5799999999995,10982.86,815.7142857142856,849.8571428571424,2927.142857142857,11789.142857142857,6913.428571428572,14716.285714285714,4413.428571428572,22414.0,POINT (131.0038177411721 -12.65116186123706)
143,site07_2023,site07,20230909,131.0747435396384,-12.659016340152345,490.445,532.6650000000002,1789.0949999999998,8472.869999999999,4288.97,10262.14,2769.62,15024.625,1043.5,1087.0714285714287,3651.2142857142853,17291.571428571428,8753.0,20943.14285714285,5652.285714285714,30662.5,POINT (131.0747435396384 -12.65901634015234)
144,site08_2023,site08,20230909,131.07530419894485,-12.660997233488198,526.9875,571.9116666666666,1972.25,11070.692499999996,4264.184166666665,13043.064999999995,3563.1983333333333,17831.344999999998,1121.25,1167.1666666666665,4025.0,22593.25,8702.416666666664,26618.499999999996,7271.833333333332,36390.499999999985,POINT (131.0753041989448 -12.6609972334882)
145,site09_2023,site09,20230910,131.0180513184932,-13.030253653154054,667.1817857142858,724.605,2494.065,12832.364999999998,5728.275,15326.429999999997,4154.43,21703.027500000004,1419.5357142857144,1478.7857142857144,5089.928571428572,26188.5,11690.357142857143,31278.42857142857,8478.428571428572,44291.89285714286,POINT (131.0180513184932 -13.03025365315405)
146,site10_2023,site10,20230910,130.9263938607476,-13.035195646435973,964.2385714285713,1047.2699999999998,3647.07,15519.7,8488.339999999998,19166.77,5690.999999999999,28623.98,2051.5714285714284,2137.2857142857133,7443.0,31672.857142857138,17323.142857142855,39115.85714285714,11614.285714285714,58416.28571428571,POINT (130.9263938607476 -13.03519564643597)
147,site11_2023,site11,20230910,130.8495097750372,-13.068744878111264,12.488571428571431,13.58,53.06000000000001,172.62000000000003,130.9,225.68000000000004,75.88000000000002,369.60000000000014,26.571428571428577,27.714285714285715,108.2857142857143,352.28571428571433,267.14285714285717,460.5714285714288,154.85714285714292,754.2857142857144,POINT (130.8495097750372 -13.06874487811126)
148,site12_2023,site12,20230910,130.8495097750372,-13.068744878111264,636.6722689075629,690.7833333333333,2735.760130718954,18490.952941176467,5286.999346405229,21226.71307189542,5880.7,27176.05882352941,1354.6218487394956,1409.7619047619046,5583.183940242762,37736.638655462186,10789.794584500467,43319.822595704936,12001.428571428569,55461.344537815115,POINT (130.8495097750372 -13.06874487811126)
149,site13_2023,site13,20230910,130.79107864889374,-13.142950913416808,531.6203571428572,576.7124999999999,2113.9124999999995,13555.499999999995,4167.869999999999,15669.4125,4325.16,20381.025,1131.107142857143,1176.9642857142853,4314.107142857141,27664.285714285703,8505.857142857141,31978.392857142862,8826.857142857143,41593.92857142857,POINT (130.7910786488937 -13.14295091341681)
150,site14_2023,site14,20230910,131.59562827546387,-12.859114538705622,207.0853571428571,225.1725,875.8749999999999,2844.9225,2157.7325,3720.7975,1252.0199999999998,6094.4275,440.6071428571428,459.53571428571433,1787.4999999999998,5805.964285714284,4403.535714285714,7593.464285714284,2555.142857142857,12437.607142857143,POINT (131.5956282754639 -12.85911453870562)
151,site15_2023,site15,20230910,131.98627906385624,-12.819008911192762,1036.2828571428572,1124.48,3823.68,18764.9,8383.9,22588.93,6525.680000000001,32025.21,2204.857142857143,2294.857142857143,7803.428571428572,38295.71428571429,17110.0,46099.857142857145,13317.714285714286,65357.57142857143,POINT (131.9862790638562 -12.81900891119276)
152,site16_2023,site16,20230910,132.0115212002509,-12.825627676710305,384.0235714285714,417.585,1631.595,5308.065000000001,4025.175,6939.659999999999,2333.3099999999995,11365.2,817.0714285714287,852.2142857142858,3329.785714285714,10832.785714285717,8214.642857142857,14162.571428571428,4761.857142857141,23194.285714285717,POINT (132.0115212002509 -12.8256276767103)
153,site17_2023,site17,20230910,132.31431892375375,-12.742015043452954,742.365,806.295,2825.55,13645.9575,6499.1325,16471.5075,4638.165,23704.695,1579.5,1645.5,5766.428571428571,27848.89285714285,13263.535714285714,33615.32142857143,9465.642857142857,48376.928571428565,POINT (132.3143189237537 -12.74201504345295)
154,site18_2023,site18,20230910,132.26630447272464,-12.767599985971248,700.9484810126581,760.8904746835443,2599.031107594937,13728.890221518986,5708.739018987342,16327.921329113926,4524.345,22731.51047468355,1491.379746835443,1552.837703435805,5304.145117540687,28018.143309222418,11650.487793851718,33322.28842676312,9233.357142857143,46390.83770343581,POINT (132.2663044727246 -12.76759998597125)
155,site20_2023,site20,20230916,131.55771979012806,-12.807804106891538,602.6742857142857,654.045,2204.4749999999995,11815.544999999998,5206.214999999998,14020.8075,3642.239999999999,19813.3425,1282.2857142857142,1334.7857142857142,4498.928571428572,24113.357142857138,10624.92857142857,28613.89285714285,7433.142857142857,40435.392857142855,POINT (131.5577197901281 -12.80780410689154)
156,site21_2023,site21,20230916,131.56715012682136,-12.816105960859113,1934.5871428571427,2097.9,5741.749999999999,22983.8,12704.859999999995,28725.55,8308.859999999999,43331.12,4116.142857142857,4281.428571428572,11717.857142857141,46905.714285714275,25928.285714285706,58623.57142857143,16956.85714285714,88430.85714285713,POINT (131.5671501268214 -12.81610596085911)
157,site22_2023,site22,20230916,132.25346103705155,-12.770878429821375,568.162857142857,616.63,2503.13,16614.989999999998,5420.45,19118.96,5046.02,25116.349999999995,1208.857142857143,1258.4285714285713,5108.428571428572,33908.142857142855,11062.142857142857,39018.28571428571,10298.0,51257.85714285713,POINT (132.2534610370516 -12.77087842982137)
158,site23_2023,site23,20230916,132.53827276938674,-12.658302295762113,320.01964285714286,347.9875,1359.6625,4423.387500000002,3354.3124999999995,5783.05,1944.425,9470.999999999998,680.8928571428571,710.1785714285713,2774.8214285714284,9027.32142857143,6845.535714285714,11802.142857142857,3968.214285714286,19328.571428571424,POINT (132.5382727693867 -12.65830229576211)
159,umb07_2013,umb07,20130603,131.67447458410706,-13.962273105751455,197.2153571428571,214.025,735.6299999999999,4680.007499999999,1542.9225,5415.637500000002,1413.2649999999994,7150.517499999999,419.6071428571428,436.78571428571433,1501.2857142857142,9551.035714285712,3148.821428571429,11052.321428571433,2884.2142857142853,14592.892857142857,POINT (131.6744745841071 -13.96227310575146)
160,vrd16_2012,vrd16,20120727,130.88242965734435,-17.274225328607308,0.6244285714285713,0.6789999999999999,2.653,8.631,6.544999999999999,11.284,3.7939999999999996,18.48,1.3285714285714283,1.3857142857142857,5.414285714285714,17.614285714285714,13.357142857142856,23.02857142857143,7.742857142857143,37.714285714285715,POINT (130.8824296573443 -17.27422532860731)
161,vrd17_2012,vrd17,20120727,130.97817293404705,-17.263723194088225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (130.9781729340471 -17.26372319408823)
162,vrd20_2012,vrd20,20120728,130.89904092732047,-17.102124815901533,5.6198571428571436,6.111000000000001,23.876999999999995,77.67899999999999,58.905,101.556,34.146,166.32,11.957142857142856,12.471428571428573,48.72857142857143,158.5285714285714,120.21428571428572,207.25714285714287,69.68571428571428,339.42857142857144,POINT (130.8990409273205 -17.10212481590153)
163,vrd22_2012,vrd22,20120728,131.09409284001714,-17.037462904821265,9.99085714285714,10.864,42.44799999999999,138.096,104.71999999999998,180.544,60.70399999999999,295.68,21.257142857142856,22.17142857142857,86.62857142857142,281.82857142857137,213.7142857142857,368.45714285714286,123.88571428571429,603.4285714285714,POINT (131.0940928400171 -17.03746290482126)
164,vrd23_2012,vrd23,20120729,131.05613443706991,-16.993753155499828,13.737428571428572,14.938,58.36599999999999,189.882,143.98999999999995,248.248,83.46799999999999,406.56,29.228571428571428,30.485714285714284,119.1142857142857,387.5142857142857,293.85714285714283,506.6285714285714,170.34285714285716,829.7142857142858,POINT (131.0561344370699 -16.99375315549983)
165,vrd24_2012,vrd24,20120729,131.11592414007418,-16.877028655831065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (131.1159241400742 -16.87702865583107)
166,vrd25_2012,vrd25,20120730,131.06148423462568,-16.667624317812955,4.371,4.752999999999999,18.570999999999994,60.417,45.815,78.98800000000001,26.558,129.36,9.3,9.7,37.89999999999999,123.3,93.5,161.20000000000005,54.2,264.0,POINT (131.0614842346257 -16.66762431781295)
167,vrd26_2012,vrd26,20120730,131.21767884477129,-16.651064936615093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (131.2176788447713 -16.65106493661509)
168,vrd29_2012,vrd29,20120731,131.12320583626214,-16.391829119379572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (131.1232058362621 -16.39182911937957)
169,vrd30_2012,vrd30,20120731,131.11415853521322,-16.338289409789212,226.35535714285717,246.1375,961.7125,3128.7375,2372.5625,4090.45,1375.325,6699.0,481.6071428571429,502.3214285714286,1962.678571428572,6385.178571428571,4841.964285714286,8347.857142857143,2806.785714285714,13671.428571428572,POINT (131.1141585352132 -16.33828940978921)
170,vrd31_2012,vrd31,20120801,131.1659092382437,-16.304921969673018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (131.1659092382437 -16.30492196967302)
171,vrd32_2012,vrd32,20120801,131.23891864203802,-16.20861179974201,2.4977142857142853,2.716,10.612,34.524,26.18,45.136,15.175999999999998,73.92,5.314285714285714,5.542857142857144,21.65714285714286,70.45714285714286,53.42857142857142,92.11428571428571,30.97142857142857,150.85714285714286,POINT (131.238918642038 -16.20861179974201)
172,vrd33_2012,vrd33,20120801,131.16094543663522,-16.16051633073828,1.8732857142857144,2.037,7.959,25.893,19.635,33.852000000000004,11.382,55.44,3.9857142857142858,4.1571428571428575,16.242857142857144,52.84285714285714,40.07142857142857,69.08571428571429,23.228571428571428,113.14285714285714,POINT (131.1609454366352 -16.16051633073828)
173,vrd34_2012,vrd34,20120801,131.18387923857978,-16.21427293016035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (131.1838792385798 -16.21427293016035)
