site_name,visit_date,latitude,longitude,species,ba_m2ha,uid,datum,geometry,co_ef_nme,leaves,leaves_r2,twigs,bark,bark_r2,wood,wood_r2,branches,branches_r2,stems,stems_r2,agb,agb_r2,root,root_r2,tot_bm,c_leaves,c_twigs,c_bark,c_wood,c_branches,c_stems,c_agb,c_roots,bio_l_kg1ha,bio_t_kg1ha,bio_b_kg1ha,bio_w_kg1ha,bio_br_kg1ha,bio_s_kg1ha,bio_r_kg1ha,bio_agb_kg1ha,c_l_kg1ha,c_t_kg1ha,c_b_kg1ha,c_w_kg1ha,c_br_kg1ha,c_s_kg1ha,c_r_kg1ha,c_agb_kg1ha
NTAGFU0007,20120419,-18.77691,136.8262,No basal,0.0,12,gda94,POINT (136.8262 -18.77691),Nobsl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTAGFU0008,20120420,-18.78608,136.8653,No basal,0.0,13,gda94,POINT (136.8653 -18.78608),Nobsl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTAGFU0009,20120421,-18.80098,136.9834,Atalaya hemiglauca,0.1,14,gda94,POINT (136.9834 -18.80098),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,9.3,9.700000000000001,37.9,123.30000000000001,93.5,161.20000000000002,264.0,54.2,65.80783333333353,71.55905555555576,279.59672222222304,909.6115000000026,689.7702777777798,1189.2082222222257,399.8454444444457,1947.5866666666723,140.0166666666671,146.03888888888932,570.6055555555572,1856.3500000000054,1407.6944444444487,2426.9555555555626,816.0111111111137,3974.6666666666783
NTAGFU0009,20120421,-18.80098,136.9834,Eucalyptus camaldulensis subsp. obtusa,0.25,14,gda94,POINT (136.9834 -18.80098),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,23.25,24.25,94.75,308.25,233.75,403.0,660.0,135.5,65.80783333333353,71.55905555555576,279.59672222222304,909.6115000000026,689.7702777777798,1189.2082222222257,399.8454444444457,1947.5866666666723,140.0166666666671,146.03888888888932,570.6055555555572,1856.3500000000054,1407.6944444444487,2426.9555555555626,816.0111111111137,3974.6666666666783
NTAGFU0009,20120421,-18.80098,136.9834,Eucalyptus microtheca,1.05555555555556,14,gda94,POINT (136.9834 -18.80098),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,98.16666666666708,102.38888888888933,400.05555555555725,1301.5000000000055,986.9444444444487,1701.5555555555627,2786.6666666666783,572.1111111111136,65.80783333333353,71.55905555555576,279.59672222222304,909.6115000000026,689.7702777777798,1189.2082222222257,399.8454444444457,1947.5866666666723,140.0166666666671,146.03888888888932,570.6055555555572,1856.3500000000054,1407.6944444444487,2426.9555555555626,816.0111111111137,3974.6666666666783
NTAGFU0009,20120421,-18.80098,136.9834,Eucalyptus pruinosa,0.1,14,gda94,POINT (136.9834 -18.80098),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,9.3,9.700000000000001,37.9,123.30000000000001,93.5,161.20000000000002,264.0,54.2,65.80783333333353,71.55905555555576,279.59672222222304,909.6115000000026,689.7702777777798,1189.2082222222257,399.8454444444457,1947.5866666666723,140.0166666666671,146.03888888888932,570.6055555555572,1856.3500000000054,1407.6944444444487,2426.9555555555626,816.0111111111137,3974.6666666666783
NTAGFU0010,20120509,-17.89628,137.1006,Eucalyptus leucophloia,1.0,15,gda94,POINT (137.1006 -17.89628),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,93.0,97.0,379.0,1233.0,935.0,1612.0,2640.0,542.0,43.71,47.53,185.71,604.17,458.15,789.88,265.58,1293.6,93.0,97.0,379.0,1233.0,935.0,1612.0,542.0,2640.0
NTAGFU0011,20120510,-17.89571,137.0724,Bauhinia cunninghamii,0.2,16,gda94,POINT (137.0724 -17.89571),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,18.6,19.400000000000002,75.8,246.60000000000002,187.0,322.40000000000003,528.0,108.4,85.85372500000001,93.35684166666668,364.76539166666674,1186.6905750000003,899.8829583333334,1551.4559666666669,521.6433833333333,2540.846,182.66750000000005,190.5241666666667,744.4191666666668,2421.8175000000006,1836.4958333333334,3166.236666666667,1064.5783333333334,5185.400000000001
NTAGFU0011,20120510,-17.89571,137.0724,Eucalyptus leucophloia,0.3,16,gda94,POINT (137.0724 -17.89571),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,27.9,29.099999999999998,113.7,369.9,280.5,483.59999999999997,792.0,162.6,85.85372500000001,93.35684166666668,364.76539166666674,1186.6905750000003,899.8829583333334,1551.4559666666669,521.6433833333333,2540.846,182.66750000000005,190.5241666666667,744.4191666666668,2421.8175000000006,1836.4958333333334,3166.236666666667,1064.5783333333334,5185.400000000001
NTAGFU0011,20120510,-17.89571,137.0724,Eucalyptus pruinosa,0.5875,16,gda94,POINT (137.0724 -17.89571),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,54.6375,56.987500000000004,222.6625,724.3875,549.3125,947.0500000000001,1551.0,318.425,85.85372500000001,93.35684166666668,364.76539166666674,1186.6905750000003,899.8829583333334,1551.4559666666669,521.6433833333333,2540.846,182.66750000000005,190.5241666666667,744.4191666666668,2421.8175000000006,1836.4958333333334,3166.236666666667,1064.5783333333334,5185.400000000001
NTAGFU0011,20120510,-17.89571,137.0724,Grevillea parallela,0.566666666666667,16,gda94,POINT (137.0724 -17.89571),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,52.70000000000003,54.9666666666667,214.7666666666668,698.7000000000004,529.8333333333336,913.4666666666672,1496.000000000001,307.1333333333335,85.85372500000001,93.35684166666668,364.76539166666674,1186.6905750000003,899.8829583333334,1551.4559666666669,521.6433833333333,2540.846,182.66750000000005,190.5241666666667,744.4191666666668,2421.8175000000006,1836.4958333333334,3166.236666666667,1064.5783333333334,5185.400000000001
NTAGFU0011,20120510,-17.89571,137.0724,Hakea arborescens,0.1,16,gda94,POINT (137.0724 -17.89571),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,9.3,9.700000000000001,37.9,123.30000000000001,93.5,161.20000000000002,264.0,54.2,85.85372500000001,93.35684166666668,364.76539166666674,1186.6905750000003,899.8829583333334,1551.4559666666669,521.6433833333333,2540.846,182.66750000000005,190.5241666666667,744.4191666666668,2421.8175000000006,1836.4958333333334,3166.236666666667,1064.5783333333334,5185.400000000001
NTAGFU0011,20120510,-17.89571,137.0724,Terminalia canescens,0.21,16,gda94,POINT (137.0724 -17.89571),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,19.529999999999998,20.37,79.59,258.93,196.35,338.52,554.4,113.82,85.85372500000001,93.35684166666668,364.76539166666674,1186.6905750000003,899.8829583333334,1551.4559666666669,521.6433833333333,2540.846,182.66750000000005,190.5241666666667,744.4191666666668,2421.8175000000006,1836.4958333333334,3166.236666666667,1064.5783333333334,5185.400000000001
NTAGFU0012,20120511,-17.89564,137.019,Eucalyptus leucophloia,1.38888888888889,17,gda94,POINT (137.019 -17.89564),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,129.16666666666677,134.7222222222223,526.3888888888893,1712.5000000000014,1298.611111111112,2238.8888888888905,3666.6666666666692,752.7777777777784,60.70833333333338,66.01388888888893,257.9305555555557,839.1250000000007,636.3194444444449,1097.0555555555563,368.8611111111114,1796.6666666666679,129.16666666666677,134.7222222222223,526.3888888888893,1712.5000000000014,1298.611111111112,2238.8888888888905,752.7777777777784,3666.6666666666692
NTAGFU0013,20120512,-17.89591,137.0116,Eucalyptus chlorophylla,0.3,18,gda94,POINT (137.0116 -17.89591),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,27.9,29.099999999999998,113.7,369.9,280.5,483.59999999999997,792.0,162.6,79.64933333333323,86.6102222222221,338.4048888888885,1100.9319999999987,834.8511111111101,1439.3368888888872,483.94577777777727,2357.2266666666637,169.46666666666647,176.75555555555533,690.6222222222214,2246.7999999999975,1703.7777777777758,2937.422222222219,987.6444444444434,4810.666666666661
NTAGFU0013,20120512,-17.89591,137.0116,Eucalyptus leucophloia,0.1,18,gda94,POINT (137.0116 -17.89591),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,9.3,9.700000000000001,37.9,123.30000000000001,93.5,161.20000000000002,264.0,54.2,79.64933333333323,86.6102222222221,338.4048888888885,1100.9319999999987,834.8511111111101,1439.3368888888872,483.94577777777727,2357.2266666666637,169.46666666666647,176.75555555555533,690.6222222222214,2246.7999999999975,1703.7777777777758,2937.422222222219,987.6444444444434,4810.666666666661
NTAGFU0013,20120512,-17.89591,137.0116,Grevillea striata,0.2,18,gda94,POINT (137.0116 -17.89591),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,18.6,19.400000000000002,75.8,246.60000000000002,187.0,322.40000000000003,528.0,108.4,79.64933333333323,86.6102222222221,338.4048888888885,1100.9319999999987,834.8511111111101,1439.3368888888872,483.94577777777727,2357.2266666666637,169.46666666666647,176.75555555555533,690.6222222222214,2246.7999999999975,1703.7777777777758,2937.422222222219,987.6444444444434,4810.666666666661
NTAGFU0013,20120512,-17.89591,137.0116,Melaleuca stenostachya,1.12222222222222,18,gda94,POINT (137.0116 -17.89591),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,104.36666666666646,108.85555555555534,425.3222222222214,1383.6999999999973,1049.2777777777758,1809.0222222222187,2962.6666666666606,608.2444444444433,79.64933333333323,86.6102222222221,338.4048888888885,1100.9319999999987,834.8511111111101,1439.3368888888872,483.94577777777727,2357.2266666666637,169.46666666666647,176.75555555555533,690.6222222222214,2246.7999999999975,1703.7777777777758,2937.422222222219,987.6444444444434,4810.666666666661
NTAGFU0013,20120512,-17.89591,137.0116,Terminalia volucris,0.1,18,gda94,POINT (137.0116 -17.89591),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,9.3,9.700000000000001,37.9,123.30000000000001,93.5,161.20000000000002,264.0,54.2,79.64933333333323,86.6102222222221,338.4048888888885,1100.9319999999987,834.8511111111101,1439.3368888888872,483.94577777777727,2357.2266666666637,169.46666666666647,176.75555555555533,690.6222222222214,2246.7999999999975,1703.7777777777758,2937.422222222219,987.6444444444434,4810.666666666661
NTAGFU0014,20120514,-17.75179,136.9389,Eucalyptus microtheca,0.9,19,gda94,POINT (136.9389 -17.75179),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,83.7,87.3,341.1,1109.7,841.5,1450.8,2376.0,487.8,88.14849999999997,95.85216666666663,374.5151666666665,1218.4094999999995,923.9358333333331,1592.924666666666,535.5863333333331,2608.759999999999,187.54999999999995,195.6166666666666,764.3166666666664,2486.5499999999993,1885.5833333333328,3250.8666666666654,1093.0333333333328,5323.999999999998
NTAGFU0014,20120514,-17.75179,136.9389,Melaleuca viridiflora,0.833333333333333,19,gda94,POINT (136.9389 -17.75179),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,77.49999999999997,80.8333333333333,315.8333333333332,1027.4999999999995,779.1666666666664,1343.3333333333328,2199.999999999999,451.6666666666665,88.14849999999997,95.85216666666663,374.5151666666665,1218.4094999999995,923.9358333333331,1592.924666666666,535.5863333333331,2608.759999999999,187.54999999999995,195.6166666666666,764.3166666666664,2486.5499999999993,1885.5833333333328,3250.8666666666654,1093.0333333333328,5323.999999999998
NTAGFU0014,20120514,-17.75179,136.9389,Terminalia bursarina,0.283333333333333,19,gda94,POINT (136.9389 -17.75179),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,26.34999999999997,27.4833333333333,107.3833333333332,349.34999999999957,264.91666666666634,456.7333333333328,747.9999999999991,153.5666666666665,88.14849999999997,95.85216666666663,374.5151666666665,1218.4094999999995,923.9358333333331,1592.924666666666,535.5863333333331,2608.759999999999,187.54999999999995,195.6166666666666,764.3166666666664,2486.5499999999993,1885.5833333333328,3250.8666666666654,1093.0333333333328,5323.999999999998
NTAGFU0015,20120514,-17.74446,136.943,Acacia,0.1,20,gda94,POINT (136.943 -17.74446),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,9.3,9.700000000000001,37.9,123.30000000000001,93.5,161.20000000000002,264.0,54.2,64.90935,70.58205000000001,275.77935,897.19245,680.3527499999999,1172.9718,394.3863,1920.996,138.10500000000002,144.04500000000002,562.815,1831.005,1388.475,2393.82,804.87,3920.4
NTAGFU0015,20120514,-17.74446,136.943,Eucalyptus microtheca,0.15,20,gda94,POINT (136.943 -17.74446),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,13.95,14.549999999999999,56.85,184.95,140.25,241.79999999999998,396.0,81.3,64.90935,70.58205000000001,275.77935,897.19245,680.3527499999999,1172.9718,394.3863,1920.996,138.10500000000002,144.04500000000002,562.815,1831.005,1388.475,2393.82,804.87,3920.4
NTAGFU0015,20120514,-17.74446,136.943,Eucalyptus pruinosa,0.8,20,gda94,POINT (136.943 -17.74446),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,74.4,77.60000000000001,303.2,986.4000000000001,748.0,1289.6000000000001,2112.0,433.6,64.90935,70.58205000000001,275.77935,897.19245,680.3527499999999,1172.9718,394.3863,1920.996,138.10500000000002,144.04500000000002,562.815,1831.005,1388.475,2393.82,804.87,3920.4
NTAGFU0015,20120514,-17.74446,136.943,Melaleuca stenostachya,0.435,20,gda94,POINT (136.943 -17.74446),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,40.455,42.195,164.865,536.355,406.725,701.22,1148.4,235.77,64.90935,70.58205000000001,275.77935,897.19245,680.3527499999999,1172.9718,394.3863,1920.996,138.10500000000002,144.04500000000002,562.815,1831.005,1388.475,2393.82,804.87,3920.4
NTAGFU0016,20120516,-17.22089,137.2603,Corymbia dichromophloia,0.2,21,gda94,POINT (137.2603 -17.22089),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,18.6,19.400000000000002,75.8,246.60000000000002,187.0,322.40000000000003,528.0,108.4,103.02903571428574,111.9644166666667,412.7561666666668,1314.0907500000003,998.9530833333336,1726.8469166666669,586.8053333333336,2833.2132500000007,219.21071428571435,228.49880952380957,842.359523809524,2681.817857142858,2038.6797619047625,3524.1773809523816,1197.5619047619052,5782.067857142859
NTAGFU0016,20120516,-17.22089,137.2603,Corymbia terminalis,0.142857142857143,21,gda94,POINT (137.2603 -17.22089),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,13.285714285714297,13.85714285714287,54.142857142857196,176.1428571428573,133.5714285714287,230.2857142857145,377.1428571428575,77.4285714285715,103.02903571428574,111.9644166666667,412.7561666666668,1314.0907500000003,998.9530833333336,1726.8469166666669,586.8053333333336,2833.2132500000007,219.21071428571435,228.49880952380957,842.359523809524,2681.817857142858,2038.6797619047625,3524.1773809523816,1197.5619047619052,5782.067857142859
NTAGFU0016,20120516,-17.22089,137.2603,Erythrophleum chlorostachys,0.225,21,gda94,POINT (137.2603 -17.22089),Erch,154.0,0.75,160.0,401.0,0.95,1044.0,0.92,814.0,0.62,1445.0,0.93,2413.0,0.82,542.0,0.57,2955.0,34.65,36.0,90.22500000000001,234.9,183.15,325.125,542.9250000000001,121.95,103.02903571428574,111.9644166666667,412.7561666666668,1314.0907500000003,998.9530833333336,1726.8469166666669,586.8053333333336,2833.2132500000007,219.21071428571435,228.49880952380957,842.359523809524,2681.817857142858,2038.6797619047625,3524.1773809523816,1197.5619047619052,5782.067857142859
NTAGFU0016,20120516,-17.22089,137.2603,Eucalyptus leucophloia,0.4,21,gda94,POINT (137.2603 -17.22089),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,37.2,38.800000000000004,151.6,493.20000000000005,374.0,644.8000000000001,1056.0,216.8,103.02903571428574,111.9644166666667,412.7561666666668,1314.0907500000003,998.9530833333336,1726.8469166666669,586.8053333333336,2833.2132500000007,219.21071428571435,228.49880952380957,842.359523809524,2681.817857142858,2038.6797619047625,3524.1773809523816,1197.5619047619052,5782.067857142859
NTAGFU0016,20120516,-17.22089,137.2603,Melaleuca viridiflora,0.325,21,gda94,POINT (137.2603 -17.22089),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,30.225,31.525000000000002,123.175,400.725,303.875,523.9,858.0,176.15,103.02903571428574,111.9644166666667,412.7561666666668,1314.0907500000003,998.9530833333336,1726.8469166666669,586.8053333333336,2833.2132500000007,219.21071428571435,228.49880952380957,842.359523809524,2681.817857142858,2038.6797619047625,3524.1773809523816,1197.5619047619052,5782.067857142859
NTAGFU0016,20120516,-17.22089,137.2603,Persoonia falcata,0.1,21,gda94,POINT (137.2603 -17.22089),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,9.3,9.700000000000001,37.9,123.30000000000001,93.5,161.20000000000002,264.0,54.2,103.02903571428574,111.9644166666667,412.7561666666668,1314.0907500000003,998.9530833333336,1726.8469166666669,586.8053333333336,2833.2132500000007,219.21071428571435,228.49880952380957,842.359523809524,2681.817857142858,2038.6797619047625,3524.1773809523816,1197.5619047619052,5782.067857142859
NTAGFU0016,20120516,-17.22089,137.2603,Petalostigma banksii,0.516666666666667,21,gda94,POINT (137.2603 -17.22089),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,48.05000000000003,50.1166666666667,195.8166666666668,637.0500000000005,483.0833333333337,832.8666666666672,1364.000000000001,280.03333333333353,103.02903571428574,111.9644166666667,412.7561666666668,1314.0907500000003,998.9530833333336,1726.8469166666669,586.8053333333336,2833.2132500000007,219.21071428571435,228.49880952380957,842.359523809524,2681.817857142858,2038.6797619047625,3524.1773809523816,1197.5619047619052,5782.067857142859
NTAGFU0016,20120516,-17.22089,137.2603,Terminalia canescens,0.3,21,gda94,POINT (137.2603 -17.22089),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,27.9,29.099999999999998,113.7,369.9,280.5,483.59999999999997,792.0,162.6,103.02903571428574,111.9644166666667,412.7561666666668,1314.0907500000003,998.9530833333336,1726.8469166666669,586.8053333333336,2833.2132500000007,219.21071428571435,228.49880952380957,842.359523809524,2681.817857142858,2038.6797619047625,3524.1773809523816,1197.5619047619052,5782.067857142859
NTAGFU0017,20120517,-17.3549,137.158,No basal,0.0,22,gda94,POINT (137.158 -17.3549),Nobsl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTAGFU0018,20120518,-17.27249,137.1834,No basal,0.0,23,gda94,POINT (137.1834 -17.27249),Nobsl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTAGFU0019,20120518,-17.21774,137.2363,Corymbia dichromophloia,0.4,24,gda94,POINT (137.2363 -17.21774),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,37.2,38.800000000000004,151.6,493.20000000000005,374.0,644.8000000000001,1056.0,216.8,87.22886666666663,94.79104444444442,348.4019777777777,1107.9193999999998,842.3372222222221,1456.3213777777776,495.15915555555546,2389.5993333333327,185.59333333333328,193.45111111111106,711.0244444444443,2261.0599999999995,1719.0555555555552,2972.084444444444,1010.5288888888887,4876.733333333332
NTAGFU0019,20120518,-17.21774,137.2363,Erythrophleum chlorostachys,0.2,24,gda94,POINT (137.2363 -17.21774),Erch,154.0,0.75,160.0,401.0,0.95,1044.0,0.92,814.0,0.62,1445.0,0.93,2413.0,0.82,542.0,0.57,2955.0,30.8,32.0,80.2,208.8,162.8,289.0,482.6,108.4,87.22886666666663,94.79104444444442,348.4019777777777,1107.9193999999998,842.3372222222221,1456.3213777777776,495.15915555555546,2389.5993333333327,185.59333333333328,193.45111111111106,711.0244444444443,2261.0599999999995,1719.0555555555552,2972.084444444444,1010.5288888888887,4876.733333333332
NTAGFU0019,20120518,-17.21774,137.2363,Eucalyptus leucophloia,0.744444444444444,24,gda94,POINT (137.2363 -17.21774),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,69.23333333333329,72.21111111111107,282.1444444444443,917.8999999999995,696.0555555555552,1200.0444444444438,1965.3333333333321,403.48888888888865,87.22886666666663,94.79104444444442,348.4019777777777,1107.9193999999998,842.3372222222221,1456.3213777777776,495.15915555555546,2389.5993333333327,185.59333333333328,193.45111111111106,711.0244444444443,2261.0599999999995,1719.0555555555552,2972.084444444444,1010.5288888888887,4876.733333333332
NTAGFU0019,20120518,-17.21774,137.2363,Eucalyptus microtheca,0.32,24,gda94,POINT (137.2363 -17.21774),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,29.76,31.04,121.28,394.56,299.2,515.84,844.8000000000001,173.44,87.22886666666663,94.79104444444442,348.4019777777777,1107.9193999999998,842.3372222222221,1456.3213777777776,495.15915555555546,2389.5993333333327,185.59333333333328,193.45111111111106,711.0244444444443,2261.0599999999995,1719.0555555555552,2972.084444444444,1010.5288888888887,4876.733333333332
NTAGFU0019,20120518,-17.21774,137.2363,Terminalia canescens,0.2,24,gda94,POINT (137.2363 -17.21774),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,18.6,19.400000000000002,75.8,246.60000000000002,187.0,322.40000000000003,528.0,108.4,87.22886666666663,94.79104444444442,348.4019777777777,1107.9193999999998,842.3372222222221,1456.3213777777776,495.15915555555546,2389.5993333333327,185.59333333333328,193.45111111111106,711.0244444444443,2261.0599999999995,1719.0555555555552,2972.084444444444,1010.5288888888887,4876.733333333332
NTAGFU0020,20120605,-16.72487,135.9633,Bauhinia cunninghamii,0.5,25,gda94,POINT (135.9633 -16.72487),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,46.5,48.5,189.5,616.5,467.5,806.0,1320.0,271.0,260.5601666666666,283.33161111111104,1107.0379444444443,3601.5244999999995,2731.083055555555,4708.562444444444,1583.1518888888888,7711.293333333332,554.3833333333332,578.2277777777776,2259.261111111111,7350.049999999999,5573.638888888888,9609.31111111111,3230.922222222222,15737.333333333332
NTAGFU0020,20120605,-16.72487,135.9633,Eucalyptus chlorophylla,0.5,25,gda94,POINT (135.9633 -16.72487),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,46.5,48.5,189.5,616.5,467.5,806.0,1320.0,271.0,260.5601666666666,283.33161111111104,1107.0379444444443,3601.5244999999995,2731.083055555555,4708.562444444444,1583.1518888888888,7711.293333333332,554.3833333333332,578.2277777777776,2259.261111111111,7350.049999999999,5573.638888888888,9609.31111111111,3230.922222222222,15737.333333333332
NTAGFU0020,20120605,-16.72487,135.9633,Eucalyptus pruinosa,0.25,25,gda94,POINT (135.9633 -16.72487),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,23.25,24.25,94.75,308.25,233.75,403.0,660.0,135.5,260.5601666666666,283.33161111111104,1107.0379444444443,3601.5244999999995,2731.083055555555,4708.562444444444,1583.1518888888888,7711.293333333332,554.3833333333332,578.2277777777776,2259.261111111111,7350.049999999999,5573.638888888888,9609.31111111111,3230.922222222222,15737.333333333332
NTAGFU0020,20120605,-16.72487,135.9633,Melaleuca stenostachya,4.46111111111111,25,gda94,POINT (135.9633 -16.72487),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,414.88333333333327,432.7277777777777,1690.7611111111107,5500.549999999999,4171.138888888888,7191.31111111111,11777.333333333332,2417.922222222222,260.5601666666666,283.33161111111104,1107.0379444444443,3601.5244999999995,2731.083055555555,4708.562444444444,1583.1518888888888,7711.293333333332,554.3833333333332,578.2277777777776,2259.261111111111,7350.049999999999,5573.638888888888,9609.31111111111,3230.922222222222,15737.333333333332
